221(),222(),301(C),303(C),304(C),305(C),306(C),308(C)
+3.661662E-04,+1.948451E+00,+2.702700E+01,+1.531800E+01,+1.358200E+01,+2.911300E+01,+1.898100E+01,+1.903100E+01
-2.347593E-03,+1.969669E+00,+2.703400E+01,+1.532200E+01,+1.358100E+01,+2.911500E+01,+1.898000E+01,+1.902800E+01
-5.275025E-04,+1.952760E+00,+2.703200E+01,+1.532100E+01,+1.358500E+01,+2.911000E+01,+1.897800E+01,+1.903100E+01
-2.473919E-03,+1.965360E+00,+2.702700E+01,+1.532300E+01,+1.358400E+01,+2.910900E+01,+1.897800E+01,+1.902900E+01
-2.628332E-03,+1.961238E+00,+2.703400E+01,+1.532400E+01,+1.358300E+01,+2.911200E+01,+1.897900E+01,+1.903400E+01
-1.687877E-03,+1.953791E+00,+2.703300E+01,+1.532400E+01,+1.358700E+01,+2.910900E+01,+1.897700E+01,+1.903400E+01
-3.180460E-03,+1.965781E+00,+2.703500E+01,+1.532600E+01,+1.358800E+01,+2.911200E+01,+1.897700E+01,+1.903600E+01
-2.969910E-03,+1.963720E+00,+2.703300E+01,+1.532700E+01,+1.358400E+01,+2.911000E+01,+1.897400E+01,+1.903500E+01
-1.552182E-03,+1.957678E+00,+2.703200E+01,+1.532400E+01,+1.358300E+01,+2.911200E+01,+1.897400E+01,+1.903600E+01
+7.139333E-05,+1.951589E+00,+2.702700E+01,+1.532700E+01,+1.358700E+01,+2.910800E+01,+1.897300E+01,+1.903500E+01
-3.788725E-03,+1.957163E+00,+2.702200E+01,+1.532500E+01,+1.358200E+01,+2.910800E+01,+1.897500E+01,+1.903500E+01
-1.631721E-03,+1.950465E+00,+2.703400E+01,+1.532500E+01,+1.358400E+01,+2.910700E+01,+1.897500E+01,+1.903400E+01
-1.388419E-03,+1.959786E+00,+2.703000E+01,+1.532500E+01,+1.358300E+01,+2.910500E+01,+1.897500E+01,+1.903300E+01
-1.650440E-03,+1.954540E+00,+2.702700E+01,+1.532300E+01,+1.358100E+01,+2.911200E+01,+1.897900E+01,+1.903300E+01
-2.399064E-03,+1.952432E+00,+2.702400E+01,+1.532600E+01,+1.358200E+01,+2.911000E+01,+1.897600E+01,+1.903300E+01
-2.932474E-03,+1.957538E+00,+2.702300E+01,+1.532300E+01,+1.358200E+01,+2.910800E+01,+1.897900E+01,+1.903300E+01
-2.420791E-04,+1.955945E+00,+2.702000E+01,+1.532200E+01,+1.358700E+01,+2.910600E+01,+1.898000E+01,+1.903200E+01
+8.542789E-05,+1.955664E+00,+2.703100E+01,+1.532800E+01,+1.358600E+01,+2.911000E+01,+1.898400E+01,+1.903000E+01
-2.885668E-03,+1.952947E+00,+2.702300E+01,+1.532500E+01,+1.358300E+01,+2.910600E+01,+1.898400E+01,+1.902800E+01
-3.461199E-03,+1.955055E+00,+2.702400E+01,+1.532500E+01,+1.358200E+01,+2.910900E+01,+1.898300E+01,+1.902800E+01
-9.345673E-04,+1.961613E+00,+2.702100E+01,+1.532300E+01,+1.358100E+01,+2.910700E+01,+1.898500E+01,+1.902300E+01
+8.668234E-04,+1.966015E+00,+2.703100E+01,+1.532100E+01,+1.357800E+01,+2.910600E+01,+1.898500E+01,+1.902100E+01
-1.168520E-03,+1.954587E+00,+2.703200E+01,+1.532400E+01,+1.357400E+01,+2.910600E+01,+1.898900E+01,+1.901600E+01
-5.150279E-03,+1.949809E+00,+2.702300E+01,+1.531900E+01,+1.356900E+01,+2.910500E+01,+1.899200E+01,+1.901100E+01
-3.522020E-03,+1.964376E+00,+2.702000E+01,+1.531700E+01,+1.356800E+01,+2.910400E+01,+1.899100E+01,+1.900900E+01
+1.634147E-03,+1.950278E+00,+2.702100E+01,+1.531900E+01,+1.356300E+01,+2.910600E+01,+1.899800E+01,+1.900700E+01
-1.575585E-03,+1.954540E+00,+2.703000E+01,+1.531700E+01,+1.356700E+01,+2.910400E+01,+1.899900E+01,+1.900300E+01
-2.413098E-03,+1.957397E+00,+2.702800E+01,+1.531800E+01,+1.356500E+01,+2.910800E+01,+1.900200E+01,+1.900500E+01
-2.721906E-03,+1.956226E+00,+2.701900E+01,+1.531600E+01,+1.356100E+01,+2.910600E+01,+1.900400E+01,+1.900400E+01
-3.447165E-03,+1.956226E+00,+2.702000E+01,+1.531500E+01,+1.356200E+01,+2.910700E+01,+1.900500E+01,+1.900100E+01
+1.072688E-03,+1.962643E+00,+2.702500E+01,+1.531200E+01,+1.355700E+01,+2.910300E+01,+1.900700E+01,+1.900100E+01
+4.036035E-04,+1.964189E+00,+2.702600E+01,+1.531400E+01,+1.355700E+01,+2.910200E+01,+1.901000E+01,+1.900000E+01
+1.924255E-03,+1.962924E+00,+2.701800E+01,+1.531300E+01,+1.355900E+01,+2.910300E+01,+1.900800E+01,+1.900200E+01
-4.058424E-04,+1.954680E+00,+2.702500E+01,+1.531300E+01,+1.355900E+01,+2.910700E+01,+1.901400E+01,+1.900200E+01
-2.216583E-03,+1.953650E+00,+2.701700E+01,+1.531300E+01,+1.355800E+01,+2.910500E+01,+1.901200E+01,+1.900500E+01
-2.216583E-03,+1.955383E+00,+2.701600E+01,+1.530700E+01,+1.355400E+01,+2.910400E+01,+1.901400E+01,+1.900600E+01
+7.311287E-04,+1.958568E+00,+2.701300E+01,+1.530700E+01,+1.355900E+01,+2.910000E+01,+1.901200E+01,+1.900600E+01
-1.131082E-03,+1.952807E+00,+2.701700E+01,+1.530800E+01,+1.355900E+01,+2.910400E+01,+1.901400E+01,+1.901000E+01
+1.994148E-05,+1.951589E+00,+2.701400E+01,+1.531000E+01,+1.355800E+01,+2.910500E+01,+1.901200E+01,+1.901000E+01
+1.582695E-03,+1.965734E+00,+2.701500E+01,+1.531200E+01,+1.356400E+01,+2.910600E+01,+1.901200E+01,+1.900900E+01
-8.877809E-04,+1.958428E+00,+2.701600E+01,+1.531300E+01,+1.356500E+01,+2.910400E+01,+1.901400E+01,+1.901400E+01
-2.717240E-03,+1.960301E+00,+2.700600E+01,+1.530900E+01,+1.356400E+01,+2.910100E+01,+1.901700E+01,+1.901500E+01
-3.259999E-03,+1.956413E+00,+2.701300E+01,+1.531600E+01,+1.357200E+01,+2.909900E+01,+1.901800E+01,+1.901600E+01
-1.566216E-03,+1.953275E+00,+2.700300E+01,+1.531000E+01,+1.356700E+01,+2.909700E+01,+1.901500E+01,+1.901900E+01
+2.111402E-03,+1.957959E+00,+2.700800E+01,+1.531700E+01,+1.357100E+01,+2.910000E+01,+1.901700E+01,+1.902300E+01
-3.676433E-03,+1.955898E+00,+2.700800E+01,+1.531200E+01,+1.357100E+01,+2.909800E+01,+1.901600E+01,+1.902600E+01
-7.733047E-03,+1.962128E+00,+2.700900E+01,+1.531500E+01,+1.357300E+01,+2.910100E+01,+1.901600E+01,+1.903100E+01
-3.667065E-03,+1.956039E+00,+2.699800E+01,+1.531100E+01,+1.357200E+01,+2.909700E+01,+1.901400E+01,+1.903200E+01
-4.916346E-03,+1.959645E+00,+2.700100E+01,+1.531200E+01,+1.357100E+01,+2.909700E+01,+1.901600E+01,+1.903400E+01
-7.801545E-04,+1.955711E+00,+2.700300E+01,+1.531400E+01,+1.357000E+01,+2.909800E+01,+1.901700E+01,+1.903900E+01
-5.875520E-03,+1.962456E+00,+2.700000E+01,+1.531300E+01,+1.357100E+01,+2.909600E+01,+1.901900E+01,+1.903800E+01
-6.725471E-04,+1.950231E+00,+2.699400E+01,+1.531200E+01,+1.356900E+01,+2.909400E+01,+1.902100E+01,+1.903900E+01
-7.848390E-04,+1.950090E+00,+2.700300E+01,+1.531300E+01,+1.357200E+01,+2.909800E+01,+1.902100E+01,+1.903700E+01
-6.678631E-04,+1.957491E+00,+2.700100E+01,+1.531200E+01,+1.357600E+01,+2.909500E+01,+1.902200E+01,+1.903900E+01
-2.282088E-03,+1.948826E+00,+2.700300E+01,+1.531400E+01,+1.357400E+01,+2.909900E+01,+1.902400E+01,+1.903800E+01
-3.503302E-03,+1.953510E+00,+2.699100E+01,+1.531000E+01,+1.357500E+01,+2.909600E+01,+1.902400E+01,+1.903800E+01
-8.369381E-03,+1.966577E+00,+2.700000E+01,+1.530900E+01,+1.358000E+01,+2.909600E+01,+1.902000E+01,+1.903600E+01
-4.195789E-03,+1.957163E+00,+2.699900E+01,+1.531000E+01,+1.358000E+01,+2.909500E+01,+1.902200E+01,+1.903700E+01
-7.661204E-04,+1.953088E+00,+2.700300E+01,+1.530900E+01,+1.357600E+01,+2.909800E+01,+1.902300E+01,+1.903800E+01
-4.411023E-03,+1.962643E+00,+2.699900E+01,+1.531100E+01,+1.357800E+01,+2.909500E+01,+1.902100E+01,+1.903400E+01
-1.308879E-03,+1.951542E+00,+2.699900E+01,+1.531200E+01,+1.357800E+01,+2.909800E+01,+1.902200E+01,+1.903300E+01
-1.346317E-03,+1.945828E+00,+2.700200E+01,+1.531200E+01,+1.357800E+01,+2.909800E+01,+1.902400E+01,+1.903000E+01
-4.292447E-04,+1.952385E+00,+2.699600E+01,+1.531100E+01,+1.357900E+01,+2.909600E+01,+1.902200E+01,+1.902700E+01
-1.191903E-03,+1.959083E+00,+2.700500E+01,+1.531700E+01,+1.358000E+01,+2.909800E+01,+1.901900E+01,+1.902900E+01
+6.749737E-04,+1.954915E+00,+2.700000E+01,+1.531600E+01,+1.358000E+01,+2.909500E+01,+1.901900E+01,+1.902700E+01
-1.234025E-03,+1.960723E+00,+2.700400E+01,+1.531500E+01,+1.358100E+01,+2.910000E+01,+1.902100E+01,+1.902400E+01
-2.319525E-03,+1.952760E+00,+2.699700E+01,+1.531300E+01,+1.357500E+01,+2.909400E+01,+1.901900E+01,+1.902500E+01
-1.224656E-03,+1.961378E+00,+2.700300E+01,+1.531500E+01,+1.357500E+01,+2.909900E+01,+1.901900E+01,+1.902200E+01
-2.338243E-03,+1.954025E+00,+2.700000E+01,+1.531300E+01,+1.357800E+01,+2.909400E+01,+1.901700E+01,+1.902400E+01
-5.961675E-05,+1.959645E+00,+2.699600E+01,+1.531300E+01,+1.357700E+01,+2.909400E+01,+1.901700E+01,+1.902200E+01
-1.734663E-03,+1.957022E+00,+2.699600E+01,+1.531400E+01,+1.357500E+01,+2.908900E+01,+1.901800E+01,+1.902300E+01
-9.720046E-04,+1.957491E+00,+2.699700E+01,+1.531400E+01,+1.357800E+01,+2.909000E+01,+1.901700E+01,+1.902500E+01
-2.431816E-03,+1.955524E+00,+2.699600E+01,+1.531300E+01,+1.358000E+01,+2.908900E+01,+1.901600E+01,+1.902500E+01
-3.082202E-03,+1.955243E+00,+2.700500E+01,+1.531800E+01,+1.358300E+01,+2.908800E+01,+1.901500E+01,+1.902400E+01
-2.108975E-03,+1.966156E+00,+2.700300E+01,+1.531400E+01,+1.357900E+01,+2.909000E+01,+1.901800E+01,+1.902400E+01
-5.501208E-03,+1.962128E+00,+2.700600E+01,+1.531500E+01,+1.357100E+01,+2.909300E+01,+1.901800E+01,+1.902400E+01
-2.595579E-03,+1.957350E+00,+2.700300E+01,+1.531500E+01,+1.357300E+01,+2.909100E+01,+1.901800E+01,+1.902500E+01
-1.163836E-03,+1.953322E+00,+2.699600E+01,+1.531100E+01,+1.356800E+01,+2.909400E+01,+1.901900E+01,+1.902000E+01
-8.888737E-03,+1.963767E+00,+2.700000E+01,+1.531200E+01,+1.357100E+01,+2.909600E+01,+1.902300E+01,+1.902400E+01
-5.056706E-03,+1.967233E+00,+2.700300E+01,+1.531100E+01,+1.357100E+01,+2.910200E+01,+1.902200E+01,+1.902400E+01
-4.242577E-03,+1.962128E+00,+2.699700E+01,+1.531200E+01,+1.357100E+01,+2.910200E+01,+1.902200E+01,+1.902300E+01
-5.649398E-04,+1.955289E+00,+2.700500E+01,+1.531300E+01,+1.357700E+01,+2.910800E+01,+1.902500E+01,+1.902500E+01
-4.846157E-03,+1.958100E+00,+2.699500E+01,+1.531300E+01,+1.357500E+01,+2.910800E+01,+1.902600E+01,+1.901900E+01
-8.456600E-04,+1.954071E+00,+2.699700E+01,+1.531100E+01,+1.357100E+01,+2.911200E+01,+1.902500E+01,+1.901600E+01
-2.913774E-03,+1.955477E+00,+2.700500E+01,+1.531600E+01,+1.357100E+01,+2.911100E+01,+1.902500E+01,+1.901900E+01
-4.818088E-03,+1.969200E+00,+2.700200E+01,+1.531400E+01,+1.357000E+01,+2.911300E+01,+1.902700E+01,+1.901500E+01
-4.542034E-03,+1.951589E+00,+2.699400E+01,+1.531000E+01,+1.357100E+01,+2.911600E+01,+1.902600E+01,+1.901600E+01
-1.996684E-03,+1.960676E+00,+2.699400E+01,+1.531100E+01,+1.356600E+01,+2.911500E+01,+1.902600E+01,+1.901400E+01
-3.816793E-03,+1.961566E+00,+2.699500E+01,+1.531000E+01,+1.356800E+01,+2.911600E+01,+1.902900E+01,+1.901100E+01
-7.754890E-04,+1.949762E+00,+2.700100E+01,+1.531100E+01,+1.356700E+01,+2.912200E+01,+1.903000E+01,+1.901100E+01
-2.436501E-03,+1.962175E+00,+2.700000E+01,+1.531000E+01,+1.356800E+01,+2.912400E+01,+1.903300E+01,+1.901200E+01
-2.347593E-03,+1.952526E+00,+2.699200E+01,+1.530700E+01,+1.356400E+01,+2.912900E+01,+1.903300E+01,+1.901200E+01
-3.451830E-03,+1.955852E+00,+2.699200E+01,+1.530900E+01,+1.356300E+01,+2.912800E+01,+1.903400E+01,+1.901400E+01
-9.813542E-04,+1.956976E+00,+2.699000E+01,+1.530800E+01,+1.356800E+01,+2.913200E+01,+1.903600E+01,+1.901400E+01
-6.203046E-03,+1.956507E+00,+2.699100E+01,+1.531000E+01,+1.356800E+01,+2.913600E+01,+1.903600E+01,+1.901400E+01
-6.652213E-03,+1.956835E+00,+2.699100E+01,+1.531300E+01,+1.357000E+01,+2.913500E+01,+1.903700E+01,+1.901700E+01
-4.930380E-03,+1.960629E+00,+2.699100E+01,+1.531600E+01,+1.357300E+01,+2.914200E+01,+1.904000E+01,+1.902100E+01
-8.924650E-04,+1.954868E+00,+2.698800E+01,+1.531200E+01,+1.357000E+01,+2.914100E+01,+1.904000E+01,+1.902200E+01
-3.821477E-03,+1.966859E+00,+2.699300E+01,+1.531300E+01,+1.357700E+01,+2.915000E+01,+1.904200E+01,+1.902500E+01
-2.726589E-03,+1.953510E+00,+2.698900E+01,+1.531400E+01,+1.357600E+01,+2.915300E+01,+1.904200E+01,+1.902700E+01
-9.064991E-04,+1.965360E+00,+2.698700E+01,+1.531000E+01,+1.357600E+01,+2.915500E+01,+1.904500E+01,+1.902900E+01
-6.023576E-04,+1.946156E+00,+2.698200E+01,+1.531000E+01,+1.357100E+01,+2.915800E+01,+1.904500E+01,+1.903000E+01
-4.467160E-03,+1.957725E+00,+2.699000E+01,+1.531400E+01,+1.357400E+01,+2.916000E+01,+1.904500E+01,+1.903100E+01
-5.168998E-03,+1.962877E+00,+2.697900E+01,+1.531000E+01,+1.357300E+01,+2.916100E+01,+1.904600E+01,+1.903200E+01
-7.676892E-03,+1.961004E+00,+2.697900E+01,+1.530900E+01,+1.358100E+01,+2.916000E+01,+1.904700E+01,+1.903100E+01
-4.298732E-03,+1.963346E+00,+2.697700E+01,+1.531100E+01,+1.358100E+01,+2.916700E+01,+1.904700E+01,+1.903200E+01
-6.413595E-03,+1.954306E+00,+2.697700E+01,+1.531100E+01,+1.357600E+01,+2.916800E+01,+1.904800E+01,+1.903000E+01
-4.303398E-03,+1.949856E+00,+2.698400E+01,+1.531400E+01,+1.357700E+01,+2.916900E+01,+1.905000E+01,+1.903400E+01
-8.472303E-03,+1.945688E+00,+2.698600E+01,+1.531600E+01,+1.358200E+01,+2.916800E+01,+1.904900E+01,+1.903400E+01
-3.905701E-03,+1.969013E+00,+2.697600E+01,+1.531200E+01,+1.357600E+01,+2.916900E+01,+1.904700E+01,+1.903600E+01
-6.221764E-03,+1.948076E+00,+2.698700E+01,+1.531700E+01,+1.358500E+01,+2.917300E+01,+1.904900E+01,+1.903500E+01
-2.609613E-03,+1.958287E+00,+2.697700E+01,+1.531200E+01,+1.357900E+01,+2.916800E+01,+1.904800E+01,+1.903700E+01
-1.163836E-03,+1.955008E+00,+2.698100E+01,+1.531300E+01,+1.358700E+01,+2.917100E+01,+1.904700E+01,+1.903700E+01
-2.801444E-03,+1.955102E+00,+2.698500E+01,+1.531900E+01,+1.358600E+01,+2.916700E+01,+1.904600E+01,+1.903900E+01
-5.192401E-03,+1.957257E+00,+2.698800E+01,+1.531600E+01,+1.358800E+01,+2.917100E+01,+1.904600E+01,+1.904300E+01
-5.697723E-03,+1.960910E+00,+2.698000E+01,+1.531600E+01,+1.358500E+01,+2.917100E+01,+1.904600E+01,+1.904000E+01
-6.249833E-03,+1.951074E+00,+2.699200E+01,+1.532100E+01,+1.358700E+01,+2.916900E+01,+1.904600E+01,+1.904200E+01
-7.681577E-03,+1.954071E+00,+2.698700E+01,+1.531800E+01,+1.358800E+01,+2.916300E+01,+1.904300E+01,+1.904300E+01
-8.963592E-03,+1.958053E+00,+2.698300E+01,+1.531800E+01,+1.358600E+01,+2.916200E+01,+1.903800E+01,+1.904300E+01
-8.360012E-03,+1.963111E+00,+2.699100E+01,+1.532000E+01,+1.358900E+01,+2.916100E+01,+1.904300E+01,+1.904300E+01
-4.060095E-03,+1.957210E+00,+2.699300E+01,+1.531800E+01,+1.358500E+01,+2.915600E+01,+1.903800E+01,+1.904600E+01
-4.570102E-03,+1.964142E+00,+2.698800E+01,+1.531800E+01,+1.358700E+01,+2.915200E+01,+1.903600E+01,+1.904500E+01
-5.983127E-03,+1.951542E+00,+2.698200E+01,+1.531600E+01,+1.358500E+01,+2.914900E+01,+1.903500E+01,+1.904200E+01
-8.430202E-03,+1.952432E+00,+2.698400E+01,+1.532000E+01,+1.358600E+01,+2.914700E+01,+1.903600E+01,+1.904600E+01
-4.560733E-03,+1.957819E+00,+2.698200E+01,+1.532000E+01,+1.358700E+01,+2.914300E+01,+1.903300E+01,+1.905000E+01
-4.804054E-03,+1.954587E+00,+2.699100E+01,+1.532100E+01,+1.359600E+01,+2.914500E+01,+1.903400E+01,+1.905000E+01
-4.116250E-03,+1.950793E+00,+2.698900E+01,+1.532200E+01,+1.358900E+01,+2.914200E+01,+1.903300E+01,+1.904900E+01
-4.055410E-03,+1.952479E+00,+2.698900E+01,+1.532300E+01,+1.359700E+01,+2.913600E+01,+1.903100E+01,+1.905000E+01
-2.768692E-03,+1.956273E+00,+2.699000E+01,+1.531900E+01,+1.359300E+01,+2.914000E+01,+1.903000E+01,+1.905000E+01
-6.951671E-03,+1.953603E+00,+2.698200E+01,+1.532000E+01,+1.359200E+01,+2.913600E+01,+1.902700E+01,+1.904900E+01
-4.233227E-03,+1.950933E+00,+2.697900E+01,+1.532000E+01,+1.359000E+01,+2.912900E+01,+1.902900E+01,+1.904700E+01
-4.195789E-03,+1.952057E+00,+2.698800E+01,+1.532300E+01,+1.359200E+01,+2.912700E+01,+1.902800E+01,+1.904900E+01
-4.977167E-03,+1.947233E+00,+2.698400E+01,+1.532000E+01,+1.359000E+01,+2.912700E+01,+1.902600E+01,+1.904900E+01
-3.245965E-03,+1.948217E+00,+2.698400E+01,+1.532300E+01,+1.359400E+01,+2.912500E+01,+1.902500E+01,+1.905200E+01
-2.296122E-03,+1.948732E+00,+2.697900E+01,+1.531600E+01,+1.359100E+01,+2.912100E+01,+1.902500E+01,+1.905000E+01
-3.526704E-03,+1.946858E+00,+2.698000E+01,+1.531900E+01,+1.358700E+01,+2.912200E+01,+1.902100E+01,+1.904900E+01
-2.066854E-03,+1.957678E+00,+2.697600E+01,+1.531600E+01,+1.358300E+01,+2.911700E+01,+1.902000E+01,+1.905000E+01
-5.328077E-03,+1.954352E+00,+2.698700E+01,+1.532000E+01,+1.358700E+01,+2.911500E+01,+1.902100E+01,+1.905100E+01
-2.712555E-03,+1.952338E+00,+2.697700E+01,+1.531800E+01,+1.358400E+01,+2.911400E+01,+1.902000E+01,+1.905100E+01
-4.476529E-03,+1.952994E+00,+2.698600E+01,+1.532000E+01,+1.358800E+01,+2.911300E+01,+1.901700E+01,+1.905300E+01
-5.033303E-03,+1.959552E+00,+2.698200E+01,+1.531900E+01,+1.358700E+01,+2.911500E+01,+1.901800E+01,+1.905400E+01
-2.703187E-03,+1.951402E+00,+2.698400E+01,+1.532000E+01,+1.359000E+01,+2.911000E+01,+1.901700E+01,+1.905300E+01
-6.918918E-03,+1.953463E+00,+2.698000E+01,+1.531700E+01,+1.359000E+01,+2.910800E+01,+1.901700E+01,+1.905500E+01
-5.936341E-03,+1.960723E+00,+2.698400E+01,+1.531900E+01,+1.359600E+01,+2.910100E+01,+1.901400E+01,+1.905500E+01
-4.359553E-03,+1.954071E+00,+2.697500E+01,+1.531600E+01,+1.359200E+01,+2.910100E+01,+1.901200E+01,+1.905700E+01
-6.946986E-03,+1.954352E+00,+2.698200E+01,+1.532200E+01,+1.359200E+01,+2.909700E+01,+1.900900E+01,+1.905400E+01
-2.380346E-03,+1.957772E+00,+2.697900E+01,+1.531900E+01,+1.359300E+01,+2.909400E+01,+1.900900E+01,+1.905800E+01
-3.157076E-03,+1.953369E+00,+2.697900E+01,+1.531800E+01,+1.359400E+01,+2.909100E+01,+1.900800E+01,+1.905500E+01
-5.066056E-03,+1.953463E+00,+2.697800E+01,+1.531600E+01,+1.359200E+01,+2.908700E+01,+1.900600E+01,+1.905800E+01
-4.687078E-03,+1.947608E+00,+2.697900E+01,+1.531900E+01,+1.359100E+01,+2.908700E+01,+1.900700E+01,+1.905600E+01
-3.292752E-03,+1.950324E+00,+2.697900E+01,+1.532000E+01,+1.359500E+01,+2.908800E+01,+1.900700E+01,+1.905900E+01
-4.069464E-03,+1.951121E+00,+2.698500E+01,+1.531900E+01,+1.359200E+01,+2.908500E+01,+1.900400E+01,+1.905600E+01
-6.404227E-03,+1.952479E+00,+2.697800E+01,+1.531800E+01,+1.359700E+01,+2.908600E+01,+1.900400E+01,+1.905700E+01
-5.800646E-03,+1.954868E+00,+2.697800E+01,+1.531700E+01,+1.359400E+01,+2.908900E+01,+1.900400E+01,+1.905700E+01
-7.536532E-03,+1.969856E+00,+2.698400E+01,+1.531700E+01,+1.359500E+01,+2.909000E+01,+1.900800E+01,+1.905500E+01
-3.086887E-03,+1.955711E+00,+2.697700E+01,+1.531800E+01,+1.359200E+01,+2.908600E+01,+1.900600E+01,+1.905200E+01
-9.436162E-03,+1.965687E+00,+2.697600E+01,+1.531900E+01,+1.359900E+01,+2.908400E+01,+1.900700E+01,+1.906000E+01
-1.594285E-03,+1.962971E+00,+2.697600E+01,+1.532000E+01,+1.359900E+01,+2.908400E+01,+1.900400E+01,+1.905400E+01
-2.754658E-03,+1.947139E+00,+2.698600E+01,+1.532100E+01,+1.360100E+01,+2.909000E+01,+1.900900E+01,+1.905900E+01
-6.132856E-03,+1.954446E+00,+2.698200E+01,+1.532300E+01,+1.359800E+01,+2.908900E+01,+1.900900E+01,+1.905500E+01
-6.315337E-03,+1.957491E+00,+2.698100E+01,+1.531900E+01,+1.359700E+01,+2.909100E+01,+1.901100E+01,+1.905800E+01
-3.241281E-03,+1.952432E+00,+2.698000E+01,+1.532200E+01,+1.359900E+01,+2.909000E+01,+1.901000E+01,+1.905900E+01
-3.531389E-03,+1.953650E+00,+2.698600E+01,+1.532500E+01,+1.360000E+01,+2.909600E+01,+1.900900E+01,+1.906100E+01
-5.239187E-03,+1.958006E+00,+2.699000E+01,+1.532700E+01,+1.360400E+01,+2.909400E+01,+1.901200E+01,+1.906200E+01
-9.113320E-03,+1.961659E+00,+2.699300E+01,+1.532600E+01,+1.360500E+01,+2.909700E+01,+1.901400E+01,+1.906000E+01
-6.329372E-03,+1.958802E+00,+2.698300E+01,+1.532600E+01,+1.360900E+01,+2.909700E+01,+1.901400E+01,+1.906600E+01
-6.394877E-03,+1.955055E+00,+2.698500E+01,+1.532700E+01,+1.360900E+01,+2.910200E+01,+1.901200E+01,+1.906300E+01
-7.648824E-03,+1.951121E+00,+2.698900E+01,+1.532900E+01,+1.360900E+01,+2.910200E+01,+1.901500E+01,+1.906500E+01
-4.172387E-03,+1.949716E+00,+2.698900E+01,+1.532900E+01,+1.360700E+01,+2.910600E+01,+1.901500E+01,+1.906600E+01
-6.408911E-03,+1.964938E+00,+2.699400E+01,+1.533000E+01,+1.360600E+01,+2.910600E+01,+1.901400E+01,+1.906600E+01
-4.027343E-03,+1.959083E+00,+2.699300E+01,+1.533000E+01,+1.360400E+01,+2.910900E+01,+1.901400E+01,+1.906500E+01
-9.838561E-03,+1.956929E+00,+2.699900E+01,+1.533300E+01,+1.360500E+01,+2.910800E+01,+1.901600E+01,+1.906300E+01
-9.375341E-03,+1.973229E+00,+2.698800E+01,+1.533200E+01,+1.360800E+01,+2.910800E+01,+1.901700E+01,+1.906200E+01
-5.407616E-03,+1.959083E+00,+2.699900E+01,+1.533500E+01,+1.361100E+01,+2.910400E+01,+1.901400E+01,+1.905900E+01
-7.255793E-03,+1.956601E+00,+2.699400E+01,+1.533600E+01,+1.360300E+01,+2.910500E+01,+1.901400E+01,+1.905800E+01
-7.316614E-03,+1.950418E+00,+2.699600E+01,+1.533600E+01,+1.360400E+01,+2.910600E+01,+1.901700E+01,+1.905300E+01
-2.768692E-03,+1.954212E+00,+2.699400E+01,+1.533400E+01,+1.360100E+01,+2.910100E+01,+1.901200E+01,+1.905100E+01
-6.596077E-03,+1.957397E+00,+2.700000E+01,+1.533500E+01,+1.360300E+01,+2.910300E+01,+1.901600E+01,+1.904800E+01
-4.832123E-03,+1.952011E+00,+2.699800E+01,+1.533500E+01,+1.359800E+01,+2.910400E+01,+1.901800E+01,+1.904500E+01
-9.043131E-03,+1.960301E+00,+2.699800E+01,+1.533400E+01,+1.359400E+01,+2.909900E+01,+1.901600E+01,+1.904600E+01
-7.999734E-03,+1.958428E+00,+2.699500E+01,+1.533400E+01,+1.359100E+01,+2.910700E+01,+1.901500E+01,+1.904100E+01
-6.245148E-03,+1.954071E+00,+2.699100E+01,+1.533200E+01,+1.359400E+01,+2.910500E+01,+1.901700E+01,+1.904200E+01
-6.329372E-03,+1.953884E+00,+2.699400E+01,+1.533100E+01,+1.359100E+01,+2.910600E+01,+1.901700E+01,+1.904100E+01
-4.565417E-03,+1.950044E+00,+2.699000E+01,+1.532800E+01,+1.358700E+01,+2.910900E+01,+1.901800E+01,+1.904000E+01
-7.223040E-03,+1.967889E+00,+2.699200E+01,+1.532800E+01,+1.358800E+01,+2.911000E+01,+1.901900E+01,+1.904000E+01
-3.442481E-03,+1.957397E+00,+2.698600E+01,+1.532700E+01,+1.358500E+01,+2.911200E+01,+1.901900E+01,+1.903800E+01
-6.567989E-03,+1.959271E+00,+2.698400E+01,+1.532300E+01,+1.358100E+01,+2.911000E+01,+1.902000E+01,+1.904000E+01
-4.621573E-03,+1.965266E+00,+2.698900E+01,+1.532700E+01,+1.358400E+01,+2.911800E+01,+1.902100E+01,+1.904300E+01
-7.260478E-03,+1.962128E+00,+2.698900E+01,+1.532200E+01,+1.358400E+01,+2.912000E+01,+1.902100E+01,+1.903800E+01
-6.666247E-03,+1.958053E+00,+2.698600E+01,+1.532400E+01,+1.359000E+01,+2.912100E+01,+1.902300E+01,+1.904300E+01
-6.376158E-03,+1.955149E+00,+2.698600E+01,+1.532400E+01,+1.358500E+01,+2.912500E+01,+1.902400E+01,+1.904000E+01
-5.150279E-03,+1.951870E+00,+2.698800E+01,+1.532300E+01,+1.358300E+01,+2.912600E+01,+1.902400E+01,+1.904100E+01
-7.662858E-03,+1.957725E+00,+2.698100E+01,+1.532200E+01,+1.358500E+01,+2.912500E+01,+1.902800E+01,+1.903600E+01
-8.364696E-03,+1.960676E+00,+2.697900E+01,+1.532000E+01,+1.358400E+01,+2.912400E+01,+1.902800E+01,+1.903800E+01
