"Store No.","Date","Time","Millisecond","V-1","A-1","W-1","VA-1","var-1","PF-1","deg-1","VHz-1","AHz-1","Wh-1","Wh+-1","TIME"
10682,  2023/06/16,09:54:27,522,  220.15 ,   4.023 , 0.8753E+03, 0.8856E+03, 0.1344E+03,  0.9884 ,G    8.7 ,  60.018 ,   Error ,  659.54 ,  659.57 ,     0:45:19
10683,  2023/06/16,09:54:27,772,  219.88 ,   4.016 , 0.8731E+03, 0.8830E+03, 0.1322E+03,  0.9887 ,G    8.6 ,  60.014 ,   Error ,  659.60 ,  659.63 ,     0:45:19
10684,  2023/06/16,09:54:28, 32,  219.93 ,   4.017 , 0.8728E+03, 0.8834E+03, 0.1365E+03,  0.9880 ,G    8.9 ,  60.016 ,   Error ,  659.66 ,  659.70 ,     0:45:20
10685,  2023/06/16,09:54:28,282,  219.95 ,   4.024 , 0.8747E+03, 0.8850E+03, 0.1343E+03,  0.9884 ,G    8.7 ,  60.016 ,   Error ,  659.72 ,  659.76 ,     0:45:20
10686,  2023/06/16,09:54:28,522,  219.76 ,   4.020 , 0.8734E+03, 0.8834E+03, 0.1328E+03,  0.9886 ,G    8.6 ,  60.018 ,   Error ,  659.78 ,  659.82 ,     0:45:20
10687,  2023/06/16,09:54:28,782,  219.93 ,   4.016 , 0.8726E+03, 0.8833E+03, 0.1370E+03,  0.9879 ,G    8.9 ,  60.012 ,   Error ,  659.84 ,  659.88 ,     0:45:20
10688,  2023/06/16,09:54:29, 32,  220.14 ,   4.021 , 0.8749E+03, 0.8852E+03, 0.1345E+03,  0.9884 ,G    8.7 ,  60.016 ,   Error ,  659.90 ,  659.94 ,     0:45:21
10689,  2023/06/16,09:54:29,282,  219.98 ,   4.014 , 0.8730E+03, 0.8831E+03, 0.1331E+03,  0.9886 ,G    8.7 ,  60.016 ,   Error ,  659.96 ,  660.00 ,     0:45:21
10690,  2023/06/16,09:54:29,532,  220.04 ,   4.015 , 0.8728E+03, 0.8835E+03, 0.1367E+03,  0.9879 ,G    8.9 ,  60.014 ,   Error ,  660.02 ,  660.06 ,     0:45:21
10691,  2023/06/16,09:54:29,772,  220.22 ,   4.023 , 0.8755E+03, 0.8859E+03, 0.1352E+03,  0.9883 ,G    8.8 ,  60.014 ,   Error ,  660.08 ,  660.12 ,     0:45:21
10692,  2023/06/16,09:54:30, 32,  219.99 ,   4.018 , 0.8737E+03, 0.8839E+03, 0.1335E+03,  0.9885 ,G    8.7 ,  60.018 ,   Error ,  660.14 ,  660.18 ,     0:45:22
10693,  2023/06/16,09:54:30,272,  219.90 ,   4.014 , 0.8723E+03, 0.8828E+03, 0.1358E+03,  0.9881 ,G    8.8 ,  60.012 ,   Error ,  660.20 ,  660.24 ,     0:45:22
10694,  2023/06/16,09:54:30,532,  220.13 ,   4.021 , 0.8749E+03, 0.8851E+03, 0.1344E+03,  0.9884 ,G    8.7 ,  60.014 ,   Error ,  660.26 ,  660.30 ,     0:45:22
10695,  2023/06/16,09:54:30,772,  219.82 ,   4.017 , 0.8731E+03, 0.8831E+03, 0.1327E+03,  0.9886 ,G    8.6 ,  60.014 ,   Error ,  660.32 ,  660.36 ,     0:45:22
10696,  2023/06/16,09:54:31, 32,  220.06 ,   4.009 , 0.8719E+03, 0.8823E+03, 0.1353E+03,  0.9882 ,G    8.8 ,  60.016 ,   Error ,  660.38 ,  660.42 ,     0:45:23
10697,  2023/06/16,09:54:31,272,  220.28 ,   4.015 , 0.8741E+03, 0.8845E+03, 0.1353E+03,  0.9882 ,G    8.8 ,  60.010 ,   Error ,  660.45 ,  660.48 ,     0:45:23
10698,  2023/06/16,09:54:31,532,  220.08 ,   4.018 , 0.8740E+03, 0.8843E+03, 0.1342E+03,  0.9884 ,G    8.7 ,  60.016 ,   Error ,  660.51 ,  660.54 ,     0:45:23
10699,  2023/06/16,09:54:31,772,  219.96 ,   4.010 , 0.8717E+03, 0.8821E+03, 0.1350E+03,  0.9882 ,G    8.8 ,  60.008 ,   Error ,  660.57 ,  660.61 ,     0:45:23
10700,  2023/06/16,09:54:32, 32,  220.22 ,   4.021 , 0.8750E+03, 0.8854E+03, 0.1357E+03,  0.9882 ,G    8.8 ,  60.012 ,   Error ,  660.63 ,  660.67 ,     0:45:24
10701,  2023/06/16,09:54:32,282,  220.12 ,   4.017 , 0.8739E+03, 0.8842E+03, 0.1348E+03,  0.9883 ,G    8.8 ,  60.010 ,   Error ,  660.69 ,  660.73 ,     0:45:24
10702,  2023/06/16,09:54:32,532,  219.97 ,   4.010 , 0.8718E+03, 0.8821E+03, 0.1347E+03,  0.9883 ,G    8.8 ,  60.012 ,   Error ,  660.75 ,  660.79 ,     0:45:24
10703,  2023/06/16,09:54:32,772,  220.20 ,   4.017 , 0.8739E+03, 0.8845E+03, 0.1364E+03,  0.9880 ,G    8.9 ,  60.008 ,   Error ,  660.81 ,  660.85 ,     0:45:24
10704,  2023/06/16,09:54:33, 32,  220.11 ,   4.015 , 0.8734E+03, 0.8838E+03, 0.1354E+03,  0.9882 ,G    8.8 ,  60.016 ,   Error ,  660.87 ,  660.91 ,     0:45:25
10705,  2023/06/16,09:54:33,282,  220.18 ,   4.004 , 0.8712E+03, 0.8816E+03, 0.1351E+03,  0.9882 ,G    8.8 ,  60.008 ,   Error ,  660.93 ,  660.97 ,     0:45:25
10706,  2023/06/16,09:54:33,522,  220.49 ,   4.016 , 0.8747E+03, 0.8855E+03, 0.1373E+03,  0.9879 ,G    8.9 ,  60.012 ,   Error ,  660.99 ,  661.03 ,     0:45:25
10707,  2023/06/16,09:54:33,782,  220.18 ,   4.014 , 0.8734E+03, 0.8838E+03, 0.1349E+03,  0.9883 ,G    8.8 ,  60.010 ,   Error ,  661.05 ,  661.09 ,     0:45:25
10708,  2023/06/16,09:54:34, 22,  220.11 ,   4.006 , 0.8715E+03, 0.8817E+03, 0.1340E+03,  0.9884 ,G    8.7 ,  60.012 ,   Error ,  661.11 ,  661.15 ,     0:45:26
10709,  2023/06/16,09:54:34,282,  220.38 ,   4.015 , 0.8741E+03, 0.8847E+03, 0.1369E+03,  0.9880 ,G    8.9 ,  60.006 ,   Error ,  661.17 ,  661.21 ,     0:45:26
10710,  2023/06/16,09:54:34,522,  220.05 ,   4.018 , 0.8738E+03, 0.8842E+03, 0.1350E+03,  0.9883 ,G    8.8 ,  60.016 ,   Error ,  661.23 ,  661.27 ,     0:45:26
10711,  2023/06/16,09:54:34,772,  219.92 ,   4.004 , 0.8705E+03, 0.8806E+03, 0.1333E+03,  0.9885 ,G    8.7 ,  60.010 ,   Error ,  661.29 ,  661.33 ,     0:45:26
10712,  2023/06/16,09:54:35, 32,  220.17 ,   4.017 , 0.8738E+03, 0.8845E+03, 0.1372E+03,  0.9879 ,G    8.9 ,  60.012 ,   Error ,  661.35 ,  661.39 ,     0:45:27
10713,  2023/06/16,09:54:35,272,  220.00 ,   4.020 , 0.8739E+03, 0.8844E+03, 0.1359E+03,  0.9881 ,G    8.8 ,  60.012 ,   Error ,  661.42 ,  661.45 ,     0:45:27
10714,  2023/06/16,09:54:35,532,  219.86 ,   4.008 , 0.8713E+03, 0.8813E+03, 0.1323E+03,  0.9887 ,G    8.6 ,  60.014 ,   Error ,  661.48 ,  661.51 ,     0:45:27
10715,  2023/06/16,09:54:35,772,  220.19 ,   4.018 , 0.8739E+03, 0.8847E+03, 0.1374E+03,  0.9879 ,G    8.9 ,  60.008 ,   Error ,  661.54 ,  661.58 ,     0:45:27
10716,  2023/06/16,09:54:36, 32,  219.88 ,   4.023 , 0.8741E+03, 0.8846E+03, 0.1356E+03,  0.9882 ,G    8.8 ,  60.015 ,   Error ,  661.60 ,  661.64 ,     0:45:28
10717,  2023/06/16,09:54:36,292,  219.78 ,   4.007 , 0.8707E+03, 0.8806E+03, 0.1318E+03,  0.9887 ,G    8.6 ,  60.006 ,   Error ,  661.66 ,  661.70 ,     0:45:28
10718,  2023/06/16,09:54:36,532,  220.14 ,   4.017 , 0.8736E+03, 0.8843E+03, 0.1373E+03,  0.9879 ,G    8.9 ,  60.008 ,   Error ,  661.72 ,  661.76 ,     0:45:28
10719,  2023/06/16,09:54:36,782,  220.04 ,   4.019 , 0.8737E+03, 0.8843E+03, 0.1367E+03,  0.9880 ,G    8.9 ,  60.011 ,   Error ,  661.78 ,  661.82 ,     0:45:28
10720,  2023/06/16,09:54:37, 22,  219.93 ,   4.005 , 0.8708E+03, 0.8809E+03, 0.1325E+03,  0.9886 ,G    8.7 ,  60.008 ,   Error ,  661.84 ,  661.88 ,     0:45:29
10721,  2023/06/16,09:54:37,282,  220.37 ,   4.018 , 0.8745E+03, 0.8855E+03, 0.1387E+03,  0.9877 ,G    9.0 ,  60.006 ,   Error ,  661.90 ,  661.94 ,     0:45:29
10722,  2023/06/16,09:54:37,532,  220.19 ,   4.022 , 0.8750E+03, 0.8857E+03, 0.1374E+03,  0.9879 ,G    8.9 ,  60.011 ,   Error ,  661.96 ,  662.00 ,     0:45:29
10723,  2023/06/16,09:54:38,  2,  220.33 ,   4.019 , 0.8746E+03, 0.8855E+03, 0.1384E+03,  0.9877 ,G    9.0 ,  60.004 ,   Error ,  662.08 ,  662.12 ,     0:45:30
10724,  2023/06/16,09:54:38, 22,  220.33 ,   4.019 , 0.8746E+03, 0.8855E+03, 0.1384E+03,  0.9877 ,G    9.0 ,  60.004 ,   Error ,  662.08 ,  662.12 ,     0:45:30
10725,  2023/06/16,09:54:38,282,  220.23 ,   4.021 , 0.8748E+03, 0.8856E+03, 0.1377E+03,  0.9878 ,G    8.9 ,  60.006 ,   Error ,  662.14 ,  662.18 ,     0:45:30
10726,  2023/06/16,09:54:38,522,  220.18 ,   4.020 , 0.8747E+03, 0.8851E+03, 0.1354E+03,  0.9882 ,G    8.8 ,  60.006 ,   Error ,  662.20 ,  662.24 ,     0:45:30
10727,  2023/06/16,09:54:38,782,  220.24 ,   4.017 , 0.8738E+03, 0.8846E+03, 0.1377E+03,  0.9878 ,G    9.0 ,  60.001 ,   Error ,  662.26 ,  662.30 ,     0:45:30
10728,  2023/06/16,09:54:39, 22,  220.06 ,   4.015 , 0.8728E+03, 0.8835E+03, 0.1368E+03,  0.9879 ,G    8.9 ,  60.008 ,   Error ,  662.33 ,  662.36 ,     0:45:31
10729,  2023/06/16,09:54:39,282,  220.39 ,   4.021 , 0.8756E+03, 0.8862E+03, 0.1364E+03,  0.9881 ,G    8.9 ,  60.006 ,   Error ,  662.39 ,  662.42 ,     0:45:31
10730,  2023/06/16,09:54:39,522,  220.26 ,   4.019 , 0.8745E+03, 0.8853E+03, 0.1375E+03,  0.9879 ,G    8.9 ,  60.004 ,   Error ,  662.45 ,  662.48 ,     0:45:31
10731,  2023/06/16,09:54:39,782,  220.19 ,   4.011 , 0.8726E+03, 0.8832E+03, 0.1363E+03,  0.9880 ,G    8.9 ,  60.006 ,   Error ,  662.51 ,  662.55 ,     0:45:31
10732,  2023/06/16,09:54:40, 21,  220.41 ,   4.020 , 0.8755E+03, 0.8860E+03, 0.1363E+03,  0.9881 ,G    8.8 ,  60.008 ,   Error ,  662.57 ,  662.61 ,     0:45:32
10733,  2023/06/16,09:54:40,281,  220.26 ,   4.015 , 0.8736E+03, 0.8844E+03, 0.1374E+03,  0.9879 ,G    8.9 ,  60.001 ,   Error ,  662.63 ,  662.67 ,     0:45:32
10734,  2023/06/16,09:54:40,531,  219.87 ,   4.013 , 0.8718E+03, 0.8823E+03, 0.1353E+03,  0.9882 ,G    8.8 ,  60.006 ,   Error ,  662.69 ,  662.73 ,     0:45:32
10735,  2023/06/16,09:54:40,771,  220.20 ,   4.020 , 0.8747E+03, 0.8853E+03, 0.1364E+03,  0.9881 ,G    8.9 ,  60.006 ,   Error ,  662.75 ,  662.79 ,     0:45:32
10736,  2023/06/16,09:54:41, 41,  219.92 ,   4.025 , 0.8748E+03, 0.8851E+03, 0.1343E+03,  0.9884 ,G    8.7 ,  60.004 ,   Error ,  662.81 ,  662.85 ,     0:45:33
10737,  2023/06/16,09:54:41,291,  220.08 ,   4.013 , 0.8728E+03, 0.8831E+03, 0.1346E+03,  0.9883 ,G    8.8 ,  60.004 ,   Error ,  662.87 ,  662.91 ,     0:45:33
10738,  2023/06/16,09:54:41,521,  220.32 ,   4.024 , 0.8761E+03, 0.8866E+03, 0.1366E+03,  0.9881 ,G    8.9 ,  60.006 ,   Error ,  662.93 ,  662.97 ,     0:45:33
10739,  2023/06/16,09:54:41,771,  220.10 ,   4.021 , 0.8747E+03, 0.8850E+03, 0.1346E+03,  0.9884 ,G    8.7 ,  60.001 ,   Error ,  662.99 ,  663.03 ,     0:45:33
10740,  2023/06/16,09:54:42, 31,  219.99 ,   4.011 , 0.8722E+03, 0.8823E+03, 0.1335E+03,  0.9885 ,G    8.7 ,  60.008 ,   Error ,  663.05 ,  663.09 ,     0:45:34
10741,  2023/06/16,09:54:42,281,  220.45 ,   4.018 , 0.8751E+03, 0.8859E+03, 0.1375E+03,  0.9879 ,G    8.9 ,  60.004 ,   Error ,  663.11 ,  663.15 ,     0:45:34
10742,  2023/06/16,09:54:42,531,  220.00 ,   4.020 , 0.8741E+03, 0.8844E+03, 0.1349E+03,  0.9883 ,G    8.8 ,  60.004 ,   Error ,  663.17 ,  663.21 ,     0:45:34
10743,  2023/06/16,09:54:42,767,  219.76 ,   4.010 , 0.8712E+03, 0.8812E+03, 0.1329E+03,  0.9886 ,G    8.7 ,  60.004 ,   Error ,  663.24 ,  663.27 ,     0:45:34
10744,  2023/06/16,09:54:43, 27,  220.14 ,   4.027 , 0.8758E+03, 0.8865E+03, 0.1374E+03,  0.9879 ,G    8.9 ,  60.006 ,   Error ,  663.30 ,  663.33 ,     0:45:35
10745,  2023/06/16,09:54:43,287,  220.22 ,   4.022 , 0.8751E+03, 0.8856E+03, 0.1363E+03,  0.9881 ,G    8.9 ,  60.001 ,   Error ,  663.36 ,  663.40 ,     0:45:35
10746,  2023/06/16,09:54:43,541,  219.77 ,   4.013 , 0.8721E+03, 0.8820E+03, 0.1318E+03,  0.9888 ,G    8.6 ,  60.006 ,   Error ,  663.42 ,  663.46 ,     0:45:35
10747,  2023/06/16,09:54:43,791,  220.33 ,   4.023 , 0.8755E+03, 0.8863E+03, 0.1380E+03,  0.9878 ,G    9.0 ,  60.006 ,   Error ,  663.48 ,  663.52 ,     0:45:35
10748,  2023/06/16,09:54:44, 21,  220.05 ,   4.026 , 0.8754E+03, 0.8860E+03, 0.1365E+03,  0.9881 ,G    8.9 ,  60.001 ,   Error ,  663.54 ,  663.58 ,     0:45:36
10749,  2023/06/16,09:54:44,291,  219.98 ,   4.007 , 0.8714E+03, 0.8814E+03, 0.1324E+03,  0.9887 ,G    8.6 ,  60.006 ,   Error ,  663.60 ,  663.64 ,     0:45:36
10750,  2023/06/16,09:54:44,531,  220.14 ,   4.022 , 0.8747E+03, 0.8855E+03, 0.1379E+03,  0.9878 ,G    9.0 ,  60.004 ,   Error ,  663.66 ,  663.70 ,     0:45:36
10751,  2023/06/16,09:54:44,781,  220.10 ,   4.026 , 0.8755E+03, 0.8862E+03, 0.1370E+03,  0.9880 ,G    8.9 ,  60.004 ,   Error ,  663.72 ,  663.76 ,     0:45:36
10752,  2023/06/16,09:54:45, 41,  219.79 ,   4.010 , 0.8716E+03, 0.8813E+03, 0.1310E+03,  0.9889 ,G    8.5 ,  60.006 ,   Error ,  663.78 ,  663.82 ,     0:45:37
10753,  2023/06/16,09:54:45,291,  220.51 ,   4.016 , 0.8746E+03, 0.8855E+03, 0.1386E+03,  0.9877 ,G    9.0 ,  60.008 ,   Error ,  663.84 ,  663.88 ,     0:45:37
10754,  2023/06/16,09:54:45,531,  220.39 ,   4.023 , 0.8757E+03, 0.8866E+03, 0.1384E+03,  0.9877 ,G    9.0 ,  60.004 ,   Error ,  663.90 ,  663.94 ,     0:45:37
10755,  2023/06/16,09:54:45,781,  220.13 ,   4.003 , 0.8713E+03, 0.8811E+03, 0.1315E+03,  0.9888 ,G    8.6 ,  60.008 ,   Error ,  663.96 ,  664.00 ,     0:45:37
10756,  2023/06/16,09:54:46, 21,  220.41 ,   4.018 , 0.8747E+03, 0.8856E+03, 0.1387E+03,  0.9877 ,G    9.0 ,  60.006 ,   Error ,  664.02 ,  664.06 ,     0:45:38
10757,  2023/06/16,09:54:46,281,  220.49 ,   4.018 , 0.8751E+03, 0.8859E+03, 0.1380E+03,  0.9878 ,G    9.0 ,  60.006 ,   Error ,  664.09 ,  664.12 ,     0:45:38
10758,  2023/06/16,09:54:46,531,  219.87 ,   4.005 , 0.8710E+03, 0.8806E+03, 0.1302E+03,  0.9890 ,G    8.5 ,  60.008 ,   Error ,  664.15 ,  664.18 ,     0:45:38
10759,  2023/06/16,09:54:46,781,  220.32 ,   4.019 , 0.8747E+03, 0.8856E+03, 0.1379E+03,  0.9878 ,G    9.0 ,  60.013 ,   Error ,  664.21 ,  664.24 ,     0:45:38
10760,  2023/06/16,09:54:47, 21,  220.14 ,   4.027 , 0.8758E+03, 0.8865E+03, 0.1372E+03,  0.9879 ,G    8.9 ,  60.006 ,   Error ,  664.27 ,  664.31 ,     0:45:39
10761,  2023/06/16,09:54:47,291,  219.99 ,   4.007 , 0.8719E+03, 0.8816E+03, 0.1302E+03,  0.9890 ,G    8.5 ,  60.011 ,   Error ,  664.33 ,  664.37 ,     0:45:39
10762,  2023/06/16,09:54:47,531,  220.35 ,   4.021 , 0.8750E+03, 0.8859E+03, 0.1387E+03,  0.9877 ,G    9.0 ,  60.011 ,   Error ,  664.39 ,  664.43 ,     0:45:39
10763,  2023/06/16,09:54:47,771,  220.50 ,   4.022 , 0.8760E+03, 0.8869E+03, 0.1386E+03,  0.9877 ,G    9.0 ,  60.011 ,   Error ,  664.45 ,  664.49 ,     0:45:39
10764,  2023/06/16,09:54:48, 21,  219.95 ,   4.004 , 0.8711E+03, 0.8808E+03, 0.1303E+03,  0.9890 ,G    8.5 ,  60.013 ,   Error ,  664.51 ,  664.55 ,     0:45:40
10765,  2023/06/16,09:54:48,281,  220.48 ,   4.013 , 0.8738E+03, 0.8848E+03, 0.1388E+03,  0.9876 ,G    9.0 ,  60.013 ,   Error ,  664.57 ,  664.61 ,     0:45:40
10766,  2023/06/16,09:54:48,531,  220.27 ,   4.024 , 0.8755E+03, 0.8864E+03, 0.1383E+03,  0.9878 ,G    9.0 ,  60.008 ,   Error ,  664.63 ,  664.67 ,     0:45:40
10767,  2023/06/16,09:54:48,781,  219.88 ,   4.008 , 0.8716E+03, 0.8813E+03, 0.1306E+03,  0.9890 ,G    8.5 ,  60.015 ,   Error ,  664.69 ,  664.73 ,     0:45:40
10768,  2023/06/16,09:54:49, 21,  220.28 ,   4.020 , 0.8746E+03, 0.8855E+03, 0.1388E+03,  0.9876 ,G    9.0 ,  60.015 ,   Error ,  664.75 ,  664.79 ,     0:45:41
10769,  2023/06/16,09:54:49,281,  220.56 ,   4.022 , 0.8761E+03, 0.8871E+03, 0.1391E+03,  0.9876 ,G    9.0 ,  60.013 ,   Error ,  664.81 ,  664.85 ,     0:45:41
10770,  2023/06/16,09:54:49,531,  219.98 ,   4.006 , 0.8716E+03, 0.8814E+03, 0.1306E+03,  0.9890 ,G    8.5 ,  60.013 ,   Error ,  664.87 ,  664.91 ,     0:45:41
10771,  2023/06/16,09:54:49,771,  220.45 ,   4.014 , 0.8741E+03, 0.8850E+03, 0.1384E+03,  0.9877 ,G    9.0 ,  60.017 ,   Error ,  664.93 ,  664.97 ,     0:45:41
10772,  2023/06/16,09:54:50, 11,  220.32 ,   4.024 , 0.8757E+03, 0.8865E+03, 0.1381E+03,  0.9878 ,G    9.0 ,  60.011 ,   Error ,  665.00 ,  665.03 ,     0:45:42
10773,  2023/06/16,09:54:50,271,  219.95 ,   4.004 , 0.8710E+03, 0.8808E+03, 0.1307E+03,  0.9889 ,G    8.5 ,  60.013 ,   Error ,  665.06 ,  665.09 ,     0:45:42
10774,  2023/06/16,09:54:50,531,  220.15 ,   4.019 , 0.8740E+03, 0.8848E+03, 0.1380E+03,  0.9878 ,G    9.0 ,  60.015 ,   Error ,  665.12 ,  665.16 ,     0:45:42
10775,  2023/06/16,09:54:50,771,  220.33 ,   4.025 , 0.8759E+03, 0.8868E+03, 0.1382E+03,  0.9878 ,G    9.0 ,  60.015 ,   Error ,  665.18 ,  665.22 ,     0:45:42
10776,  2023/06/16,09:54:51, 21,  219.74 ,   4.011 , 0.8717E+03, 0.8814E+03, 0.1307E+03,  0.9889 ,G    8.5 ,  60.011 ,   Error ,  665.24 ,  665.28 ,     0:45:43
10777,  2023/06/16,09:54:51,311,  220.34 ,   4.015 , 0.8739E+03, 0.8847E+03, 0.1381E+03,  0.9877 ,G    9.0 ,  60.020 ,   Error ,  665.30 ,  665.34 ,     0:45:43
10778,  2023/06/16,09:54:51,531,  220.34 ,   4.022 , 0.8756E+03, 0.8863E+03, 0.1373E+03,  0.9879 ,G    8.9 ,  60.011 ,   Error ,  665.36 ,  665.40 ,     0:45:43
10779,  2023/06/16,09:54:51,771,  220.07 ,   4.005 , 0.8717E+03, 0.8815E+03, 0.1308E+03,  0.9889 ,G    8.5 ,  60.015 ,   Error ,  665.42 ,  665.46 ,     0:45:43
10780,  2023/06/16,09:54:52, 31,  220.20 ,   4.014 , 0.8731E+03, 0.8839E+03, 0.1372E+03,  0.9879 ,G    8.9 ,  60.015 ,   Error ,  665.48 ,  665.52 ,     0:45:44
10781,  2023/06/16,09:54:52,271,  220.44 ,   4.021 , 0.8758E+03, 0.8864E+03, 0.1370E+03,  0.9880 ,G    8.9 ,  60.017 ,   Error ,  665.54 ,  665.58 ,     0:45:44
10782,  2023/06/16,09:54:52,531,  219.90 ,   4.012 , 0.8724E+03, 0.8822E+03, 0.1312E+03,  0.9889 ,G    8.6 ,  60.015 ,   Error ,  665.60 ,  665.64 ,     0:45:44
10783,  2023/06/16,09:54:52,771,  220.29 ,   4.015 , 0.8737E+03, 0.8846E+03, 0.1383E+03,  0.9877 ,G    9.0 ,  60.020 ,   Error ,  665.66 ,  665.70 ,     0:45:44
10784,  2023/06/16,09:54:53, 51,  220.28 ,   4.026 , 0.8762E+03, 0.8869E+03, 0.1369E+03,  0.9880 ,G    8.9 ,  60.015 ,   Error ,  665.72 ,  665.76 ,     0:45:45
10785,  2023/06/16,09:54:53,291,  220.16 ,   4.008 , 0.8726E+03, 0.8825E+03, 0.1319E+03,  0.9888 ,G    8.6 ,  60.020 ,   Error ,  665.78 ,  665.82 ,     0:45:45
10786,  2023/06/16,09:54:53,541,  220.17 ,   4.016 , 0.8734E+03, 0.8841E+03, 0.1371E+03,  0.9879 ,G    8.9 ,  60.017 ,   Error ,  665.84 ,  665.88 ,     0:45:45
10787,  2023/06/16,09:54:53,781,  220.45 ,   4.019 , 0.8755E+03, 0.8860E+03, 0.1361E+03,  0.9881 ,G    8.8 ,  60.020 ,   Error ,  665.91 ,  665.94 ,     0:45:45
10788,  2023/06/16,09:54:54, 31,  219.93 ,   4.007 , 0.8716E+03, 0.8814E+03, 0.1310E+03,  0.9889 ,G    8.5 ,  60.013 ,   Error ,  665.97 ,  666.00 ,     0:45:46
10789,  2023/06/16,09:54:54,271,  220.24 ,   4.014 , 0.8733E+03, 0.8840E+03, 0.1370E+03,  0.9879 ,G    8.9 ,  60.024 ,   Error ,  666.03 ,  666.07 ,     0:45:46
10790,  2023/06/16,09:54:54,531,  220.23 ,   4.025 , 0.8759E+03, 0.8864E+03, 0.1355E+03,  0.9883 ,G    8.8 ,  60.013 ,   Error ,  666.09 ,  666.13 ,     0:45:46
10791,  2023/06/16,09:54:54,771,  219.94 ,   4.011 , 0.8724E+03, 0.8822E+03, 0.1312E+03,  0.9889 ,G    8.6 ,  60.015 ,   Error ,  666.15 ,  666.19 ,     0:45:46
10792,  2023/06/16,09:54:55, 31,  220.14 ,   4.014 , 0.8729E+03, 0.8837E+03, 0.1375E+03,  0.9878 ,G    8.9 ,  60.017 ,   Error ,  666.21 ,  666.25 ,     0:45:47
10793,  2023/06/16,09:54:55,281,  220.43 ,   4.020 , 0.8755E+03, 0.8861E+03, 0.1361E+03,  0.9881 ,G    8.8 ,  60.015 ,   Error ,  666.27 ,  666.31 ,     0:45:47
10794,  2023/06/16,09:54:55,551,  219.97 ,   4.010 , 0.8721E+03, 0.8821E+03, 0.1321E+03,  0.9887 ,G    8.6 ,  60.006 ,   Error ,  666.33 ,  666.37 ,     0:45:47
10795,  2023/06/16,09:54:55,771,  220.17 ,   4.011 , 0.8724E+03, 0.8831E+03, 0.1371E+03,  0.9879 ,G    8.9 ,  60.017 ,   Error ,  666.39 ,  666.43 ,     0:45:47
10796,  2023/06/16,09:54:56, 41,  220.31 ,   4.020 , 0.8751E+03, 0.8855E+03, 0.1354E+03,  0.9882 ,G    8.8 ,  60.011 ,   Error ,  666.45 ,  666.49 ,     0:45:48
10797,  2023/06/16,09:54:56,291,  220.09 ,   4.013 , 0.8734E+03, 0.8833E+03, 0.1321E+03,  0.9888 ,G    8.6 ,  60.013 ,   Error ,  666.51 ,  666.55 ,     0:45:48
10798,  2023/06/16,09:54:56,531,  220.09 ,   4.017 , 0.8734E+03, 0.8840E+03, 0.1368E+03,  0.9880 ,G    8.9 ,  60.011 ,   Error ,  666.57 ,  666.61 ,     0:45:48
10799,  2023/06/16,09:54:56,771,  220.32 ,   4.022 , 0.8757E+03, 0.8861E+03, 0.1353E+03,  0.9883 ,G    8.8 ,  60.013 ,   Error ,  666.63 ,  666.67 ,     0:45:48
10800,  2023/06/16,09:54:57, 31,  219.79 ,   4.017 , 0.8731E+03, 0.8829E+03, 0.1316E+03,  0.9888 ,G    8.6 ,  60.006 ,   Error ,  666.69 ,  666.73 ,     0:45:49
10801,  2023/06/16,09:54:57,281,  220.22 ,   4.014 , 0.8732E+03, 0.8839E+03, 0.1371E+03,  0.9879 ,G    8.9 ,  60.015 ,   Error ,  666.76 ,  666.79 ,     0:45:49
10802,  2023/06/16,09:54:57,541,  220.34 ,   4.019 , 0.8753E+03, 0.8856E+03, 0.1349E+03,  0.9883 ,G    8.8 ,  60.008 ,   Error ,  666.82 ,  666.85 ,     0:45:49
10803,  2023/06/16,09:54:57,781,  220.09 ,   4.010 , 0.8726E+03, 0.8826E+03, 0.1325E+03,  0.9887 ,G    8.6 ,  60.011 ,   Error ,  666.88 ,  666.92 ,     0:45:49
10804,  2023/06/16,09:54:58, 21,  220.19 ,   4.011 , 0.8724E+03, 0.8831E+03, 0.1372E+03,  0.9879 ,G    8.9 ,  60.008 ,   Error ,  666.94 ,  666.98 ,     0:45:50
10805,  2023/06/16,09:54:58,291,  220.42 ,   4.019 , 0.8755E+03, 0.8859E+03, 0.1355E+03,  0.9882 ,G    8.8 ,  60.008 ,   Error ,  667.00 ,  667.04 ,     0:45:50
10806,  2023/06/16,09:54:58,531,  220.03 ,   4.013 , 0.8730E+03, 0.8830E+03, 0.1329E+03,  0.9886 ,G    8.7 ,  60.004 ,   Error ,  667.06 ,  667.10 ,     0:45:50
10807,  2023/06/16,09:54:58,791,  220.06 ,   4.013 , 0.8724E+03, 0.8831E+03, 0.1371E+03,  0.9879 ,G    8.9 ,  60.008 ,   Error ,  667.12 ,  667.16 ,     0:45:50
10808,  2023/06/16,09:54:59, 21,  220.19 ,   4.021 , 0.8750E+03, 0.8853E+03, 0.1351E+03,  0.9883 ,G    8.8 ,  60.001 ,   Error ,  667.18 ,  667.22 ,     0:45:51
10809,  2023/06/16,09:55:00,291,  220.09 ,   4.012 , 0.8730E+03, 0.8830E+03, 0.1329E+03,  0.9886 ,G    8.7 ,  60.001 ,   Error ,  667.24 ,  667.28 ,     0:45:51
