221(),222(),301(C),303(C),304(C),305(C),306(C),308(C)
-8.509740E-03,+2.904053E+00,+2.660100E+01,+1.558500E+01,+1.397500E+01,+3.509300E+01,+2.399400E+01,+1.946100E+01
-1.304361E-02,+2.912672E+00,+2.659600E+01,+1.558500E+01,+1.397900E+01,+3.509000E+01,+2.399100E+01,+1.946200E+01
-1.344132E-02,+2.918199E+00,+2.659700E+01,+1.558300E+01,+1.397300E+01,+3.509000E+01,+2.399200E+01,+1.947100E+01
-1.035323E-02,+2.921196E+00,+2.658900E+01,+1.558800E+01,+1.397100E+01,+3.508800E+01,+2.399400E+01,+1.946700E+01
-1.152296E-02,+2.925318E+00,+2.659200E+01,+1.558200E+01,+1.397600E+01,+3.508600E+01,+2.399600E+01,+1.946700E+01
-6.703684E-03,+2.910611E+00,+2.658800E+01,+1.558700E+01,+1.397200E+01,+3.508300E+01,+2.399500E+01,+1.947400E+01
-9.183510E-03,+2.923117E+00,+2.658000E+01,+1.558300E+01,+1.398100E+01,+3.508500E+01,+2.399700E+01,+1.947700E+01
-8.327260E-03,+2.906770E+00,+2.657300E+01,+1.558500E+01,+1.398100E+01,+3.508200E+01,+2.399900E+01,+1.948100E+01
-7.124783E-03,+2.910470E+00,+2.658000E+01,+1.558700E+01,+1.398200E+01,+3.508700E+01,+2.400100E+01,+1.947700E+01
-8.462954E-03,+2.916934E+00,+2.657200E+01,+1.558700E+01,+1.398000E+01,+3.508500E+01,+2.400500E+01,+1.947900E+01
-7.831305E-03,+2.914967E+00,+2.656000E+01,+1.558500E+01,+1.398500E+01,+3.508400E+01,+2.400600E+01,+1.947500E+01
-9.791775E-03,+2.911735E+00,+2.657300E+01,+1.558600E+01,+1.398500E+01,+3.508900E+01,+2.400900E+01,+1.948700E+01
-6.259182E-03,+2.912953E+00,+2.657500E+01,+1.559300E+01,+1.399000E+01,+3.509200E+01,+2.401000E+01,+1.948400E+01
-8.135428E-03,+2.915997E+00,+2.657900E+01,+1.558500E+01,+1.399200E+01,+3.509600E+01,+2.401400E+01,+1.948400E+01
-9.726270E-03,+2.908784E+00,+2.656800E+01,+1.558800E+01,+1.399000E+01,+3.509700E+01,+2.401200E+01,+1.948300E+01
-1.060122E-02,+2.926864E+00,+2.658100E+01,+1.558700E+01,+1.399700E+01,+3.509700E+01,+2.401200E+01,+1.948200E+01
-9.557822E-03,+2.910751E+00,+2.656900E+01,+1.558800E+01,+1.398900E+01,+3.509700E+01,+2.401200E+01,+1.948500E+01
-6.956336E-03,+2.904615E+00,+2.658100E+01,+1.559600E+01,+1.400100E+01,+3.509200E+01,+2.401400E+01,+1.948300E+01
-7.265162E-03,+2.920587E+00,+2.658400E+01,+1.559500E+01,+1.399800E+01,+3.509600E+01,+2.401400E+01,+1.948400E+01
-6.750471E-03,+2.907426E+00,+2.658300E+01,+1.560000E+01,+1.399900E+01,+3.509400E+01,+2.401400E+01,+1.948200E+01
-6.291934E-03,+2.905412E+00,+2.658100E+01,+1.559300E+01,+1.399800E+01,+3.509500E+01,+2.401400E+01,+1.948500E+01
-7.007807E-03,+2.901056E+00,+2.658300E+01,+1.559600E+01,+1.400000E+01,+3.509600E+01,+2.401500E+01,+1.948200E+01
-8.041855E-03,+2.927192E+00,+2.658400E+01,+1.559700E+01,+1.400200E+01,+3.510000E+01,+2.401300E+01,+1.948300E+01
-6.132856E-03,+2.917871E+00,+2.659500E+01,+1.560200E+01,+1.400300E+01,+3.510000E+01,+2.401200E+01,+1.948500E+01
-7.237075E-03,+2.914498E+00,+2.659800E+01,+1.560100E+01,+1.400600E+01,+3.509800E+01,+2.401300E+01,+1.948300E+01
-7.690926E-03,+2.904334E+00,+2.660500E+01,+1.560100E+01,+1.400500E+01,+3.510000E+01,+2.400900E+01,+1.949000E+01
-6.970389E-03,+2.918527E+00,+2.659400E+01,+1.560200E+01,+1.400700E+01,+3.509500E+01,+2.401300E+01,+1.948800E+01
-9.782406E-03,+2.914779E+00,+2.660500E+01,+1.560300E+01,+1.401200E+01,+3.509800E+01,+2.400700E+01,+1.949400E+01
-9.015063E-03,+2.903538E+00,+2.660700E+01,+1.560300E+01,+1.400800E+01,+3.509800E+01,+2.400500E+01,+1.948800E+01
-3.152392E-03,+2.903023E+00,+2.661600E+01,+1.560900E+01,+1.401700E+01,+3.509300E+01,+2.400600E+01,+1.948700E+01
-8.322594E-03,+2.921149E+00,+2.662200E+01,+1.561100E+01,+1.401100E+01,+3.509400E+01,+2.400200E+01,+1.949600E+01
-7.021841E-03,+2.909253E+00,+2.662800E+01,+1.560700E+01,+1.401700E+01,+3.509400E+01,+2.400300E+01,+1.949600E+01
-8.257088E-03,+2.924053E+00,+2.662000E+01,+1.561200E+01,+1.401300E+01,+3.509700E+01,+2.400400E+01,+1.949400E+01
-7.676892E-03,+2.907379E+00,+2.663100E+01,+1.561400E+01,+1.402100E+01,+3.509700E+01,+2.400500E+01,+1.949600E+01
-7.775150E-03,+2.909627E+00,+2.662500E+01,+1.561400E+01,+1.401800E+01,+3.509800E+01,+2.400100E+01,+1.949900E+01
-6.179643E-03,+2.911782E+00,+2.662300E+01,+1.561500E+01,+1.402000E+01,+3.509700E+01,+2.400200E+01,+1.949600E+01
-9.253699E-03,+2.906114E+00,+2.663600E+01,+1.561600E+01,+1.402900E+01,+3.509900E+01,+2.400200E+01,+1.950200E+01
-7.414871E-03,+2.918152E+00,+2.662800E+01,+1.562600E+01,+1.402300E+01,+3.510200E+01,+2.399900E+01,+1.950200E+01
-7.040560E-03,+2.910704E+00,+2.664200E+01,+1.561700E+01,+1.402300E+01,+3.510500E+01,+2.399700E+01,+1.950500E+01
-3.208529E-03,+2.905786E+00,+2.663100E+01,+1.562300E+01,+1.402800E+01,+3.510700E+01,+2.399300E+01,+1.950500E+01
-4.546699E-03,+2.910658E+00,+2.664500E+01,+1.561800E+01,+1.402600E+01,+3.510500E+01,+2.399400E+01,+1.950400E+01
-7.386803E-03,+2.914686E+00,+2.664000E+01,+1.562000E+01,+1.401900E+01,+3.510300E+01,+2.398700E+01,+1.950500E+01
-6.296619E-03,+2.924615E+00,+2.664500E+01,+1.562500E+01,+1.402900E+01,+3.509700E+01,+2.399100E+01,+1.950300E+01
-4.092847E-03,+2.904100E+00,+2.664600E+01,+1.562300E+01,+1.402500E+01,+3.509900E+01,+2.398300E+01,+1.950300E+01
-7.747082E-03,+2.920119E+00,+2.663900E+01,+1.562400E+01,+1.402200E+01,+3.509400E+01,+2.398400E+01,+1.950400E+01
-7.920194E-03,+2.905271E+00,+2.663800E+01,+1.562200E+01,+1.403100E+01,+3.509100E+01,+2.398800E+01,+1.950500E+01
-1.082580E-02,+2.913234E+00,+2.664100E+01,+1.562700E+01,+1.402500E+01,+3.509300E+01,+2.399100E+01,+1.950300E+01
-6.165609E-03,+2.910564E+00,+2.664700E+01,+1.562200E+01,+1.402500E+01,+3.509600E+01,+2.399400E+01,+1.950200E+01
-7.653508E-03,+2.909955E+00,+2.664200E+01,+1.562800E+01,+1.402500E+01,+3.509600E+01,+2.399400E+01,+1.950300E+01
-6.240464E-03,+2.906630E+00,+2.664600E+01,+1.562600E+01,+1.402600E+01,+3.510000E+01,+2.399900E+01,+1.950200E+01
-5.562029E-03,+2.910142E+00,+2.664500E+01,+1.562400E+01,+1.402100E+01,+3.510300E+01,+2.400000E+01,+1.950500E+01
-1.193002E-02,+2.919416E+00,+2.663700E+01,+1.562800E+01,+1.402400E+01,+3.510000E+01,+2.400200E+01,+1.950200E+01
-9.969572E-03,+2.907519E+00,+2.664900E+01,+1.562700E+01,+1.402900E+01,+3.509900E+01,+2.400500E+01,+1.950500E+01
-8.940208E-03,+2.904006E+00,+2.664500E+01,+1.562500E+01,+1.402300E+01,+3.509800E+01,+2.400600E+01,+1.950400E+01
-7.578634E-03,+2.901243E+00,+2.663900E+01,+1.561600E+01,+1.402500E+01,+3.509500E+01,+2.401000E+01,+1.950600E+01
-6.582024E-03,+2.913562E+00,+2.664900E+01,+1.562600E+01,+1.402000E+01,+3.509400E+01,+2.401200E+01,+1.951000E+01
-9.744969E-03,+2.912484E+00,+2.664700E+01,+1.562000E+01,+1.402300E+01,+3.509400E+01,+2.401400E+01,+1.950800E+01
-9.445530E-03,+2.908316E+00,+2.665100E+01,+1.562200E+01,+1.402100E+01,+3.509700E+01,+2.401300E+01,+1.950900E+01
-6.221764E-03,+2.915248E+00,+2.664700E+01,+1.562700E+01,+1.402200E+01,+3.509900E+01,+2.401700E+01,+1.951000E+01
-9.127355E-03,+2.912625E+00,+2.665000E+01,+1.562200E+01,+1.401900E+01,+3.509600E+01,+2.402100E+01,+1.950800E+01
-6.975054E-03,+2.911782E+00,+2.664500E+01,+1.562700E+01,+1.402200E+01,+3.510200E+01,+2.402300E+01,+1.950700E+01
-1.181773E-02,+2.923117E+00,+2.665000E+01,+1.562200E+01,+1.402500E+01,+3.509700E+01,+2.402700E+01,+1.951200E+01
-8.617367E-03,+2.914452E+00,+2.664700E+01,+1.562800E+01,+1.402000E+01,+3.509800E+01,+2.403000E+01,+1.950700E+01
-7.513130E-03,+2.918761E+00,+2.665400E+01,+1.562500E+01,+1.402500E+01,+3.509700E+01,+2.403200E+01,+1.951200E+01
-8.285157E-03,+2.909487E+00,+2.663600E+01,+1.562500E+01,+1.402300E+01,+3.510000E+01,+2.403100E+01,+1.950800E+01
-6.858097E-03,+2.913187E+00,+2.664900E+01,+1.562400E+01,+1.402100E+01,+3.509600E+01,+2.403400E+01,+1.950900E+01
-7.199657E-03,+2.903679E+00,+2.664200E+01,+1.562100E+01,+1.402100E+01,+3.509600E+01,+2.403000E+01,+1.951000E+01
-8.505056E-03,+2.907145E+00,+2.664300E+01,+1.562400E+01,+1.401800E+01,+3.509900E+01,+2.403400E+01,+1.951300E+01
-9.754337E-03,+2.927098E+00,+2.664400E+01,+1.561800E+01,+1.401700E+01,+3.509900E+01,+2.403600E+01,+1.951200E+01
-8.650119E-03,+2.906817E+00,+2.664000E+01,+1.562400E+01,+1.401600E+01,+3.509500E+01,+2.403500E+01,+1.950800E+01
-8.570561E-03,+2.916747E+00,+2.664100E+01,+1.561800E+01,+1.401900E+01,+3.509400E+01,+2.403500E+01,+1.950500E+01
-1.078837E-02,+2.929533E+00,+2.665100E+01,+1.562500E+01,+1.401900E+01,+3.509900E+01,+2.403700E+01,+1.951500E+01
-7.026526E-03,+2.927613E+00,+2.664400E+01,+1.562000E+01,+1.402200E+01,+3.510000E+01,+2.403800E+01,+1.951000E+01
-8.102675E-03,+2.927613E+00,+2.664400E+01,+1.561900E+01,+1.402100E+01,+3.510300E+01,+2.403700E+01,+1.951300E+01
-9.843226E-03,+2.910985E+00,+2.664600E+01,+1.562400E+01,+1.402200E+01,+3.510700E+01,+2.404000E+01,+1.950800E+01
-1.040471E-02,+2.916278E+00,+2.665700E+01,+1.562200E+01,+1.402900E+01,+3.511200E+01,+2.404200E+01,+1.952100E+01
-6.320022E-03,+2.917075E+00,+2.665300E+01,+1.563100E+01,+1.402400E+01,+3.511700E+01,+2.404000E+01,+1.951400E+01
-1.064332E-02,+2.914826E+00,+2.665900E+01,+1.562500E+01,+1.403400E+01,+3.511700E+01,+2.404200E+01,+1.951500E+01
-1.054975E-02,+2.920541E+00,+2.665300E+01,+1.562700E+01,+1.402400E+01,+3.511800E+01,+2.403900E+01,+1.951200E+01
-9.146073E-03,+2.915482E+00,+2.665000E+01,+1.562400E+01,+1.403100E+01,+3.512500E+01,+2.403500E+01,+1.951500E+01
-7.531848E-03,+2.914217E+00,+2.665800E+01,+1.562900E+01,+1.402500E+01,+3.512500E+01,+2.403300E+01,+1.951900E+01
-8.097991E-03,+2.909580E+00,+2.665100E+01,+1.562700E+01,+1.402900E+01,+3.512200E+01,+2.402900E+01,+1.951500E+01
-1.092406E-02,+2.910751E+00,+2.665700E+01,+1.562700E+01,+1.402900E+01,+3.512100E+01,+2.402300E+01,+1.952000E+01
-9.459564E-03,+2.926864E+00,+2.665600E+01,+1.563200E+01,+1.402600E+01,+3.511900E+01,+2.402000E+01,+1.951300E+01
-6.970389E-03,+2.917121E+00,+2.666200E+01,+1.562700E+01,+1.403100E+01,+3.512000E+01,+2.401600E+01,+1.951700E+01
-5.197066E-03,+2.913796E+00,+2.665900E+01,+1.563400E+01,+1.403100E+01,+3.512000E+01,+2.401700E+01,+1.951200E+01
-1.054975E-02,+2.906489E+00,+2.666900E+01,+1.563000E+01,+1.403600E+01,+3.511700E+01,+2.401600E+01,+1.951600E+01
-1.080708E-02,+2.914217E+00,+2.666200E+01,+1.563200E+01,+1.403100E+01,+3.511900E+01,+2.401400E+01,+1.951400E+01
-8.453604E-03,+2.922648E+00,+2.666900E+01,+1.563100E+01,+1.403000E+01,+3.512000E+01,+2.401500E+01,+1.951600E+01
-8.294506E-03,+2.912016E+00,+2.666900E+01,+1.563200E+01,+1.403200E+01,+3.512300E+01,+2.401400E+01,+1.951800E+01
-6.984423E-03,+2.909206E+00,+2.666600E+01,+1.563100E+01,+1.403300E+01,+3.512700E+01,+2.401700E+01,+1.951500E+01
-7.592668E-03,+2.919510E+00,+2.666200E+01,+1.563000E+01,+1.403600E+01,+3.512800E+01,+2.401200E+01,+1.951600E+01
-9.113320E-03,+2.918152E+00,+2.666500E+01,+1.563600E+01,+1.402900E+01,+3.513400E+01,+2.401700E+01,+1.951400E+01
-1.062460E-02,+2.923164E+00,+2.666900E+01,+1.562700E+01,+1.403700E+01,+3.513800E+01,+2.401600E+01,+1.951900E+01
-8.491022E-03,+2.911267E+00,+2.666500E+01,+1.563100E+01,+1.402500E+01,+3.514100E+01,+2.401500E+01,+1.952000E+01
-8.023136E-03,+2.911735E+00,+2.666400E+01,+1.563100E+01,+1.403200E+01,+3.514600E+01,+2.401500E+01,+1.951800E+01
-8.500391E-03,+2.905693E+00,+2.666400E+01,+1.563300E+01,+1.403100E+01,+3.514400E+01,+2.401400E+01,+1.951800E+01
-5.580747E-03,+2.910470E+00,+2.666900E+01,+1.563200E+01,+1.403400E+01,+3.514500E+01,+2.401400E+01,+1.951400E+01
-6.455698E-03,+2.906302E+00,+2.667900E+01,+1.563200E+01,+1.404300E+01,+3.514100E+01,+2.401200E+01,+1.952300E+01
-1.139663E-02,+2.919791E+00,+2.666700E+01,+1.563700E+01,+1.403300E+01,+3.514500E+01,+2.401200E+01,+1.951500E+01
-1.127031E-02,+2.922461E+00,+2.668000E+01,+1.563600E+01,+1.403700E+01,+3.514600E+01,+2.401000E+01,+1.952300E+01
-6.694334E-03,+2.912391E+00,+2.667700E+01,+1.563800E+01,+1.403500E+01,+3.514300E+01,+2.401000E+01,+1.952600E+01
-6.432314E-03,+2.915201E+00,+2.667000E+01,+1.563400E+01,+1.403500E+01,+3.513300E+01,+2.401100E+01,+1.951700E+01
-8.654785E-03,+2.909814E+00,+2.666500E+01,+1.563600E+01,+1.402900E+01,+3.513700E+01,+2.400800E+01,+1.951500E+01
-4.106882E-03,+2.900728E+00,+2.667900E+01,+1.563700E+01,+1.403800E+01,+3.513400E+01,+2.401200E+01,+1.951900E+01
-1.038130E-02,+2.923491E+00,+2.667300E+01,+1.563800E+01,+1.402900E+01,+3.513800E+01,+2.401300E+01,+1.951800E+01
-6.633494E-03,+2.900212E+00,+2.666700E+01,+1.563600E+01,+1.403300E+01,+3.514000E+01,+2.401400E+01,+1.952100E+01
-7.700295E-03,+2.916419E+00,+2.667700E+01,+1.563600E+01,+1.403100E+01,+3.514200E+01,+2.401300E+01,+1.952500E+01
-9.543788E-03,+2.914545E+00,+2.666900E+01,+1.564000E+01,+1.403600E+01,+3.514000E+01,+2.401200E+01,+1.951800E+01
-8.285157E-03,+2.913140E+00,+2.668200E+01,+1.563800E+01,+1.403800E+01,+3.514300E+01,+2.401300E+01,+1.952500E+01
-7.302580E-03,+2.920072E+00,+2.667500E+01,+1.564500E+01,+1.403500E+01,+3.514500E+01,+2.401400E+01,+1.952100E+01
-6.343406E-03,+2.911594E+00,+2.668800E+01,+1.563900E+01,+1.404500E+01,+3.514600E+01,+2.401700E+01,+1.952500E+01
-3.994590E-03,+2.904990E+00,+2.668600E+01,+1.564200E+01,+1.404100E+01,+3.514700E+01,+2.401200E+01,+1.952400E+01
-9.688833E-03,+2.916559E+00,+2.668900E+01,+1.564100E+01,+1.404000E+01,+3.514600E+01,+2.401300E+01,+1.952300E+01
-5.941025E-03,+2.904803E+00,+2.668200E+01,+1.564100E+01,+1.404000E+01,+3.514700E+01,+2.401300E+01,+1.952600E+01
-8.481672E-03,+2.915482E+00,+2.668300E+01,+1.564200E+01,+1.404300E+01,+3.514300E+01,+2.401200E+01,+1.953000E+01
-8.275806E-03,+2.907379E+00,+2.668100E+01,+1.564200E+01,+1.404200E+01,+3.514400E+01,+2.401300E+01,+1.953000E+01
-7.966981E-03,+2.906676E+00,+2.669100E+01,+1.564600E+01,+1.404400E+01,+3.514200E+01,+2.401200E+01,+1.952900E+01
-5.178367E-03,+2.905271E+00,+2.669500E+01,+1.564500E+01,+1.405100E+01,+3.514500E+01,+2.401200E+01,+1.953000E+01
-7.751766E-03,+2.908550E+00,+2.669200E+01,+1.564700E+01,+1.404200E+01,+3.514100E+01,+2.400700E+01,+1.952900E+01
-8.617367E-03,+2.917824E+00,+2.668400E+01,+1.564500E+01,+1.404500E+01,+3.513800E+01,+2.401300E+01,+1.952600E+01
-5.852117E-03,+2.906770E+00,+2.668800E+01,+1.564500E+01,+1.404700E+01,+3.514200E+01,+2.401200E+01,+1.953300E+01
-6.539921E-03,+2.907613E+00,+2.669100E+01,+1.564900E+01,+1.404000E+01,+3.513700E+01,+2.401100E+01,+1.953200E+01
-4.083498E-03,+2.910611E+00,+2.669800E+01,+1.564300E+01,+1.404600E+01,+3.514300E+01,+2.401100E+01,+1.953300E+01
-5.070740E-03,+2.918339E+00,+2.669200E+01,+1.565300E+01,+1.404700E+01,+3.514300E+01,+2.400800E+01,+1.953200E+01
-5.117527E-03,+2.911079E+00,+2.669700E+01,+1.564800E+01,+1.404800E+01,+3.514000E+01,+2.400700E+01,+1.953900E+01
-6.563324E-03,+2.907894E+00,+2.669700E+01,+1.565500E+01,+1.405100E+01,+3.514200E+01,+2.400500E+01,+1.953400E+01
-5.159648E-03,+2.901009E+00,+2.669300E+01,+1.564700E+01,+1.405400E+01,+3.513900E+01,+2.400000E+01,+1.954100E+01
-7.517813E-03,+2.920728E+00,+2.669700E+01,+1.564800E+01,+1.404600E+01,+3.514200E+01,+2.399700E+01,+1.954000E+01
-7.344701E-03,+2.912578E+00,+2.669600E+01,+1.565300E+01,+1.404600E+01,+3.513900E+01,+2.399700E+01,+1.953100E+01
-7.026526E-03,+2.912719E+00,+2.669800E+01,+1.565000E+01,+1.404800E+01,+3.514100E+01,+2.399200E+01,+1.953800E+01
-5.852117E-03,+2.910611E+00,+2.670000E+01,+1.565400E+01,+1.405300E+01,+3.513300E+01,+2.399100E+01,+1.953100E+01
-5.136245E-03,+2.905552E+00,+2.670700E+01,+1.564900E+01,+1.405300E+01,+3.513100E+01,+2.398300E+01,+1.954200E+01
-8.317909E-03,+2.909393E+00,+2.669000E+01,+1.565100E+01,+1.405300E+01,+3.513200E+01,+2.398200E+01,+1.953500E+01
-8.617367E-03,+2.926349E+00,+2.669800E+01,+1.564900E+01,+1.405300E+01,+3.513100E+01,+2.398000E+01,+1.953900E+01
-8.126078E-03,+2.902227E+00,+2.670100E+01,+1.565600E+01,+1.405400E+01,+3.513100E+01,+2.397700E+01,+1.953600E+01
-6.221764E-03,+2.903398E+00,+2.670900E+01,+1.565500E+01,+1.406000E+01,+3.513200E+01,+2.397800E+01,+1.953900E+01
-5.154964E-03,+2.911407E+00,+2.670500E+01,+1.565200E+01,+1.405600E+01,+3.513800E+01,+2.397700E+01,+1.954200E+01
-7.564601E-03,+2.904334E+00,+2.669800E+01,+1.565200E+01,+1.405300E+01,+3.513900E+01,+2.397900E+01,+1.953900E+01
-8.308560E-03,+2.916653E+00,+2.669800E+01,+1.565300E+01,+1.405500E+01,+3.514200E+01,+2.397600E+01,+1.954500E+01
-7.335333E-03,+2.911407E+00,+2.670700E+01,+1.566100E+01,+1.405700E+01,+3.513900E+01,+2.397600E+01,+1.953900E+01
-9.796440E-03,+2.902367E+00,+2.670300E+01,+1.565400E+01,+1.405900E+01,+3.514300E+01,+2.397200E+01,+1.954200E+01
-5.987812E-03,+2.901102E+00,+2.670200E+01,+1.566000E+01,+1.405500E+01,+3.514400E+01,+2.397000E+01,+1.954200E+01
-5.370198E-03,+2.903257E+00,+2.669900E+01,+1.565600E+01,+1.406500E+01,+3.514000E+01,+2.396900E+01,+1.953900E+01
-7.812587E-03,+2.913983E+00,+2.670300E+01,+1.565800E+01,+1.405500E+01,+3.514400E+01,+2.396500E+01,+1.954100E+01
-8.968276E-03,+2.919182E+00,+2.670200E+01,+1.565600E+01,+1.406200E+01,+3.514200E+01,+2.396500E+01,+1.953800E+01
-9.585891E-03,+2.923070E+00,+2.670200E+01,+1.565600E+01,+1.406000E+01,+3.514000E+01,+2.396100E+01,+1.954300E+01
-7.981034E-03,+2.914264E+00,+2.669600E+01,+1.565800E+01,+1.405400E+01,+3.513700E+01,+2.396100E+01,+1.953600E+01
-6.025249E-03,+2.914733E+00,+2.670400E+01,+1.565700E+01,+1.405700E+01,+3.514000E+01,+2.395900E+01,+1.954100E+01
-9.052500E-03,+2.918152E+00,+2.669900E+01,+1.565700E+01,+1.405100E+01,+3.513700E+01,+2.396000E+01,+1.953700E+01
-1.128902E-02,+2.915107E+00,+2.670500E+01,+1.565300E+01,+1.405900E+01,+3.514000E+01,+2.396300E+01,+1.954000E+01
-8.570561E-03,+2.913093E+00,+2.669900E+01,+1.566000E+01,+1.404800E+01,+3.514200E+01,+2.396700E+01,+1.954400E+01
-8.664154E-03,+2.903866E+00,+2.670000E+01,+1.565800E+01,+1.405800E+01,+3.514500E+01,+2.396700E+01,+1.953900E+01
-9.759022E-03,+2.908175E+00,+2.670600E+01,+1.565600E+01,+1.405900E+01,+3.514700E+01,+2.397300E+01,+1.954200E+01
-4.406340E-03,+2.901290E+00,+2.670200E+01,+1.565600E+01,+1.405800E+01,+3.515000E+01,+2.397200E+01,+1.953900E+01
-8.388099E-03,+2.909955E+00,+2.670200E+01,+1.565400E+01,+1.405300E+01,+3.515700E+01,+2.397500E+01,+1.954300E+01
-5.674320E-03,+2.912765E+00,+2.670300E+01,+1.566200E+01,+1.405100E+01,+3.515900E+01,+2.397700E+01,+1.954200E+01
-9.043131E-03,+2.924147E+00,+2.669900E+01,+1.565100E+01,+1.405400E+01,+3.515700E+01,+2.397800E+01,+1.954700E+01
-6.989088E-03,+2.908925E+00,+2.670100E+01,+1.566200E+01,+1.404900E+01,+3.515600E+01,+2.397900E+01,+1.953800E+01
-8.289841E-03,+2.921430E+00,+2.670900E+01,+1.565400E+01,+1.405700E+01,+3.515200E+01,+2.397700E+01,+1.954500E+01
-6.638179E-03,+2.906536E+00,+2.670300E+01,+1.565100E+01,+1.405500E+01,+3.515300E+01,+2.397900E+01,+1.954500E+01
-7.344701E-03,+2.904100E+00,+2.670000E+01,+1.565400E+01,+1.405200E+01,+3.514800E+01,+2.398100E+01,+1.954100E+01
-8.374046E-03,+2.905365E+00,+2.670400E+01,+1.565600E+01,+1.405000E+01,+3.514900E+01,+2.397800E+01,+1.954100E+01
-4.499912E-03,+2.911922E+00,+2.670800E+01,+1.565500E+01,+1.404600E+01,+3.515000E+01,+2.398500E+01,+1.953800E+01
-8.009102E-03,+2.909814E+00,+2.670300E+01,+1.565500E+01,+1.404900E+01,+3.514400E+01,+2.398500E+01,+1.953300E+01
-6.946986E-03,+2.912625E+00,+2.670200E+01,+1.565600E+01,+1.405300E+01,+3.514700E+01,+2.398600E+01,+1.953600E+01
-1.013333E-02,+2.914545E+00,+2.670400E+01,+1.565000E+01,+1.405000E+01,+3.514800E+01,+2.399000E+01,+1.953700E+01
-1.017544E-02,+2.918995E+00,+2.669700E+01,+1.565700E+01,+1.405000E+01,+3.515000E+01,+2.399100E+01,+1.953400E+01
-5.744510E-03,+2.901665E+00,+2.669700E+01,+1.565300E+01,+1.405300E+01,+3.514200E+01,+2.399600E+01,+1.953200E+01
-8.776445E-03,+2.916185E+00,+2.670100E+01,+1.565400E+01,+1.404400E+01,+3.514700E+01,+2.399600E+01,+1.953800E+01
-5.398266E-03,+2.904428E+00,+2.669600E+01,+1.565400E+01,+1.405100E+01,+3.515200E+01,+2.399600E+01,+1.953500E+01
-1.126562E-02,+2.909908E+00,+2.669900E+01,+1.565000E+01,+1.404600E+01,+3.514900E+01,+2.399600E+01,+1.954100E+01
-8.748377E-03,+2.911735E+00,+2.669700E+01,+1.565100E+01,+1.404400E+01,+3.514300E+01,+2.399800E+01,+1.953300E+01
-8.055889E-03,+2.913515E+00,+2.670300E+01,+1.565300E+01,+1.405300E+01,+3.514400E+01,+2.400100E+01,+1.953100E+01
-7.096715E-03,+2.909955E+00,+2.669800E+01,+1.565500E+01,+1.404300E+01,+3.514800E+01,+2.400100E+01,+1.954100E+01
-6.282585E-03,+2.908925E+00,+2.669800E+01,+1.565100E+01,+1.404500E+01,+3.514100E+01,+2.399900E+01,+1.953200E+01
-8.027820E-03,+2.908971E+00,+2.670300E+01,+1.564900E+01,+1.404300E+01,+3.514200E+01,+2.400200E+01,+1.953600E+01
-7.770484E-03,+2.911875E+00,+2.670200E+01,+1.564800E+01,+1.404700E+01,+3.513700E+01,+2.400500E+01,+1.953200E+01
-1.162122E-02,+2.908597E+00,+2.670600E+01,+1.565200E+01,+1.403400E+01,+3.513700E+01,+2.400300E+01,+1.953000E+01
-1.164930E-02,+2.920306E+00,+2.669600E+01,+1.564700E+01,+1.404100E+01,+3.512800E+01,+2.400300E+01,+1.952700E+01
-4.822754E-03,+2.907613E+00,+2.670800E+01,+1.564600E+01,+1.404700E+01,+3.512700E+01,+2.400200E+01,+1.953000E+01
-7.541216E-03,+2.904381E+00,+2.669600E+01,+1.564400E+01,+1.403000E+01,+3.512200E+01,+2.400200E+01,+1.951900E+01
-7.087346E-03,+2.908363E+00,+2.670400E+01,+1.564100E+01,+1.403400E+01,+3.511600E+01,+2.399900E+01,+1.952300E+01
-1.163058E-02,+2.910892E+00,+2.670800E+01,+1.564300E+01,+1.402800E+01,+3.511200E+01,+2.399900E+01,+1.952100E+01
-8.462954E-03,+2.902414E+00,+2.671000E+01,+1.564400E+01,+1.402800E+01,+3.510600E+01,+2.399900E+01,+1.951300E+01
-7.316614E-03,+2.922180E+00,+2.669900E+01,+1.563600E+01,+1.402200E+01,+3.510300E+01,+2.399600E+01,+1.951100E+01
-7.489746E-03,+2.918433E+00,+2.670900E+01,+1.563900E+01,+1.402300E+01,+3.509800E+01,+2.400000E+01,+1.950300E+01
-8.692222E-03,+2.910892E+00,+2.671200E+01,+1.563300E+01,+1.401700E+01,+3.509900E+01,+2.400200E+01,+1.950900E+01
-7.527164E-03,+2.909253E+00,+2.670100E+01,+1.564000E+01,+1.401500E+01,+3.509400E+01,+2.400200E+01,+1.949700E+01
-8.930840E-03,+2.905693E+00,+2.670600E+01,+1.563200E+01,+1.401100E+01,+3.509800E+01,+2.400400E+01,+1.950300E+01
-5.987812E-03,+2.915576E+00,+2.671000E+01,+1.563700E+01,+1.400900E+01,+3.509700E+01,+2.400300E+01,+1.949400E+01
-1.011928E-02,+2.925224E+00,+2.671200E+01,+1.563000E+01,+1.400800E+01,+3.509600E+01,+2.400500E+01,+1.949100E+01
-5.926991E-03,+2.904147E+00,+2.670500E+01,+1.562800E+01,+1.400100E+01,+3.510100E+01,+2.400200E+01,+1.950000E+01
-7.073312E-03,+2.910002E+00,+2.670700E+01,+1.562700E+01,+1.400400E+01,+3.509500E+01,+2.400400E+01,+1.949100E+01
