"Store No.","Date","Time","Millisecond","V-1","A-1","W-1","VA-1","var-1","PF-1","deg-1","VHz-1","AHz-1","Wh-1","Wh+-1","TIME"
5761,  2023/05/12,11:13:53,430,  220.24 ,   5.493 , 1.1893E+03, 1.2098E+03, 0.2220E+03,  0.9830 ,G   10.6 ,  59.988 ,   Error ,  484.17 ,  484.26 ,     0:24:19
5762,  2023/05/12,11:13:53,690,  220.36 ,   5.507 , 1.1938E+03, 1.2135E+03, 0.2175E+03,  0.9838 ,G   10.3 ,  59.981 ,   Error ,  484.25 ,  484.34 ,     0:24:19
5763,  2023/05/12,11:13:53,941,  219.90 ,   5.491 , 1.1893E+03, 1.2076E+03, 0.2094E+03,  0.9849 ,G   10.0 ,  59.981 ,   Error ,  484.33 ,  484.42 ,     0:24:19
5764,  2023/05/12,11:13:54,181,  219.86 ,   5.492 , 1.1876E+03, 1.2074E+03, 0.2173E+03,  0.9837 ,G   10.4 ,  59.981 ,   Error ,  484.42 ,  484.50 ,     0:24:20
5765,  2023/05/12,11:13:54,420,  220.35 ,   5.508 , 1.1941E+03, 1.2137E+03, 0.2172E+03,  0.9839 ,G   10.3 ,  59.986 ,   Error ,  484.50 ,  484.59 ,     0:24:20
5766,  2023/05/12,11:13:54,670,  219.94 ,   5.501 , 1.1911E+03, 1.2099E+03, 0.2127E+03,  0.9844 ,G   10.1 ,  59.977 ,   Error ,  484.58 ,  484.67 ,     0:24:20
5767,  2023/05/12,11:13:54,920,  219.82 ,   5.483 , 1.1864E+03, 1.2053E+03, 0.2126E+03,  0.9843 ,G   10.2 ,  59.986 ,   Error ,  484.67 ,  484.75 ,     0:24:20
5768,  2023/05/12,11:13:55,180,  220.21 ,   5.507 , 1.1928E+03, 1.2127E+03, 0.2189E+03,  0.9836 ,G   10.4 ,  59.981 ,   Error ,  484.75 ,  484.84 ,     0:24:21
5769,  2023/05/12,11:13:55,420,  220.14 ,   5.508 , 1.1930E+03, 1.2125E+03, 0.2164E+03,  0.9839 ,G   10.3 ,  59.979 ,   Error ,  484.83 ,  484.92 ,     0:24:21
5770,  2023/05/12,11:13:55,680,  219.63 ,   5.484 , 1.1866E+03, 1.2045E+03, 0.2072E+03,  0.9851 ,G    9.9 ,  59.977 ,   Error ,  484.91 ,  485.00 ,     0:24:21
5771,  2023/05/12,11:13:55,930,  220.22 ,   5.501 , 1.1911E+03, 1.2115E+03, 0.2213E+03,  0.9832 ,G   10.5 ,  59.984 ,   Error ,  485.00 ,  485.08 ,     0:24:21
5772,  2023/05/12,11:13:56,180,  220.25 ,   5.512 , 1.1945E+03, 1.2140E+03, 0.2167E+03,  0.9839 ,G   10.3 ,  59.975 ,   Error ,  485.08 ,  485.17 ,     0:24:22
5773,  2023/05/12,11:13:56,430,  219.68 ,   5.492 , 1.1886E+03, 1.2065E+03, 0.2071E+03,  0.9852 ,G    9.9 ,  59.977 ,   Error ,  485.16 ,  485.25 ,     0:24:22
5774,  2023/05/12,11:13:56,670,  219.82 ,   5.495 , 1.1879E+03, 1.2078E+03, 0.2183E+03,  0.9835 ,G   10.4 ,  59.979 ,   Error ,  485.24 ,  485.33 ,     0:24:22
5775,  2023/05/12,11:13:56,940,  220.08 ,   5.509 , 1.1931E+03, 1.2124E+03, 0.2153E+03,  0.9841 ,G   10.2 ,  59.979 ,   Error ,  485.33 ,  485.41 ,     0:24:22
5776,  2023/05/12,11:13:57,190,  219.65 ,   5.502 , 1.1900E+03, 1.2085E+03, 0.2101E+03,  0.9848 ,G   10.0 ,  59.972 ,   Error ,  485.41 ,  485.50 ,     0:24:23
5777,  2023/05/12,11:13:57,430,  219.63 ,   5.488 , 1.1864E+03, 1.2053E+03, 0.2125E+03,  0.9843 ,G   10.2 ,  59.986 ,   Error ,  485.49 ,  485.58 ,     0:24:23
5778,  2023/05/12,11:13:57,670,  220.05 ,   5.513 , 1.1936E+03, 1.2132E+03, 0.2175E+03,  0.9838 ,G   10.3 ,  59.977 ,   Error ,  485.57 ,  485.66 ,     0:24:23
5779,  2023/05/12,11:13:57,930,  219.98 ,   5.511 , 1.1930E+03, 1.2123E+03, 0.2155E+03,  0.9841 ,G   10.2 ,  59.981 ,   Error ,  485.66 ,  485.74 ,     0:24:23
5780,  2023/05/12,11:13:58,170,  219.43 ,   5.491 , 1.1869E+03, 1.2049E+03, 0.2076E+03,  0.9850 ,G    9.9 ,  59.975 ,   Error ,  485.74 ,  485.83 ,     0:24:24
5781,  2023/05/12,11:13:58,430,  220.15 ,   5.510 , 1.1927E+03, 1.2131E+03, 0.2216E+03,  0.9832 ,G   10.5 ,  59.981 ,   Error ,  485.82 ,  485.91 ,     0:24:24
5782,  2023/05/12,11:13:58,670,  220.29 ,   5.514 , 1.1949E+03, 1.2147E+03, 0.2185E+03,  0.9837 ,G   10.4 ,  59.972 ,   Error ,  485.91 ,  485.99 ,     0:24:24
5783,  2023/05/12,11:13:58,950,  219.71 ,   5.489 , 1.1880E+03, 1.2061E+03, 0.2084E+03,  0.9850 ,G    9.9 ,  59.975 ,   Error ,  485.99 ,  486.08 ,     0:24:24
5784,  2023/05/12,11:13:59,180,  219.75 ,   5.503 , 1.1892E+03, 1.2093E+03, 0.2191E+03,  0.9834 ,G   10.4 ,  59.975 ,   Error ,  486.07 ,  486.16 ,     0:24:25
5785,  2023/05/12,11:13:59,430,  220.19 ,   5.513 , 1.1943E+03, 1.2138E+03, 0.2169E+03,  0.9839 ,G   10.3 ,  59.975 ,   Error ,  486.15 ,  486.24 ,     0:24:25
5786,  2023/05/12,11:13:59,670,  219.71 ,   5.502 , 1.1903E+03, 1.2089E+03, 0.2110E+03,  0.9847 ,G   10.1 ,  59.968 ,   Error ,  486.24 ,  486.32 ,     0:24:25
5787,  2023/05/12,11:13:59,940,  219.79 ,   5.491 , 1.1872E+03, 1.2068E+03, 0.2166E+03,  0.9838 ,G   10.3 ,  59.972 ,   Error ,  486.32 ,  486.41 ,     0:24:25
5788,  2023/05/12,11:14:00,180,  220.15 ,   5.514 , 1.1942E+03, 1.2139E+03, 0.2182E+03,  0.9837 ,G   10.4 ,  59.966 ,   Error ,  486.40 ,  486.49 ,     0:24:26
5789,  2023/05/12,11:14:00,420,  219.95 ,   5.509 , 1.1923E+03, 1.2116E+03, 0.2156E+03,  0.9840 ,G   10.2 ,  59.970 ,   Error ,  486.48 ,  486.57 ,     0:24:26
5790,  2023/05/12,11:14:00,680,  219.51 ,   5.489 , 1.1864E+03, 1.2048E+03, 0.2096E+03,  0.9848 ,G   10.0 ,  59.963 ,   Error ,  486.57 ,  486.66 ,     0:24:26
5791,  2023/05/12,11:14:00,920,  219.90 ,   5.512 , 1.1919E+03, 1.2120E+03, 0.2197E+03,  0.9834 ,G   10.4 ,  59.966 ,   Error ,  486.65 ,  486.74 ,     0:24:26
5792,  2023/05/12,11:14:01,170,  219.65 ,   5.497 , 1.1876E+03, 1.2073E+03, 0.2177E+03,  0.9836 ,G   10.4 ,  59.959 ,   Error ,  486.73 ,  486.82 ,     0:24:27
5793,  2023/05/12,11:14:01,440,  220.02 ,   5.513 , 1.1938E+03, 1.2130E+03, 0.2151E+03,  0.9842 ,G   10.2 ,  59.961 ,   Error ,  486.82 ,  486.90 ,     0:24:27
5794,  2023/05/12,11:14:01,680,  219.74 ,   5.512 , 1.1920E+03, 1.2112E+03, 0.2144E+03,  0.9842 ,G   10.2 ,  59.963 ,   Error ,  486.90 ,  486.99 ,     0:24:27
5795,  2023/05/12,11:14:01,930,  219.69 ,   5.488 , 1.1866E+03, 1.2057E+03, 0.2139E+03,  0.9841 ,G   10.2 ,  59.957 ,   Error ,  486.98 ,  487.07 ,     0:24:27
5796,  2023/05/12,11:14:02,170,  220.15 ,   5.508 , 1.1926E+03, 1.2125E+03, 0.2188E+03,  0.9836 ,G   10.4 ,  59.956 ,   Error ,  487.06 ,  487.15 ,     0:24:28
5797,  2023/05/12,11:14:02,440,  219.91 ,   5.511 , 1.1926E+03, 1.2119E+03, 0.2155E+03,  0.9841 ,G   10.2 ,  59.958 ,   Error ,  487.15 ,  487.23 ,     0:24:28
5798,  2023/05/12,11:14:02,680,  219.60 ,   5.490 , 1.1872E+03, 1.2055E+03, 0.2094E+03,  0.9848 ,G   10.0 ,  59.954 ,   Error ,  487.23 ,  487.32 ,     0:24:28
5799,  2023/05/12,11:14:02,940,  219.95 ,   5.507 , 1.1909E+03, 1.2112E+03, 0.2209E+03,  0.9832 ,G   10.5 ,  59.954 ,   Error ,  487.31 ,  487.40 ,     0:24:28
5800,  2023/05/12,11:14:03,180,  220.16 ,   5.510 , 1.1937E+03, 1.2132E+03, 0.2165E+03,  0.9839 ,G   10.3 ,  59.958 ,   Error ,  487.39 ,  487.48 ,     0:24:29
5801,  2023/05/12,11:14:03,420,  219.72 ,   5.494 , 1.1885E+03, 1.2072E+03, 0.2115E+03,  0.9845 ,G   10.1 ,  59.958 ,   Error ,  487.48 ,  487.57 ,     0:24:29
5802,  2023/05/12,11:14:03,680,  219.86 ,   5.499 , 1.1887E+03, 1.2090E+03, 0.2202E+03,  0.9833 ,G   10.5 ,  59.950 ,   Error ,  487.56 ,  487.65 ,     0:24:29
5803,  2023/05/12,11:14:03,930,  220.17 ,   5.512 , 1.1942E+03, 1.2136E+03, 0.2162E+03,  0.9840 ,G   10.3 ,  59.952 ,   Error ,  487.64 ,  487.73 ,     0:24:29
5804,  2023/05/12,11:14:04,180,  219.89 ,   5.501 , 1.1904E+03, 1.2096E+03, 0.2147E+03,  0.9841 ,G   10.2 ,  59.954 ,   Error ,  487.73 ,  487.81 ,     0:24:30
5805,  2023/05/12,11:14:04,420,  219.78 ,   5.486 , 1.1863E+03, 1.2058E+03, 0.2160E+03,  0.9838 ,G   10.3 ,  59.952 ,   Error ,  487.81 ,  487.90 ,     0:24:30
5806,  2023/05/12,11:14:04,670,  220.26 ,   5.509 , 1.1936E+03, 1.2135E+03, 0.2191E+03,  0.9836 ,G   10.4 ,  59.952 ,   Error ,  487.89 ,  487.98 ,     0:24:30
5807,  2023/05/12,11:14:04,930,  220.09 ,   5.511 , 1.1931E+03, 1.2128E+03, 0.2178E+03,  0.9837 ,G   10.3 ,  59.954 ,   Error ,  487.97 ,  488.06 ,     0:24:30
5808,  2023/05/12,11:14:05,171,  219.65 ,   5.488 , 1.1869E+03, 1.2055E+03, 0.2112E+03,  0.9845 ,G   10.1 ,  59.956 ,   Error ,  488.06 ,  488.14 ,     0:24:31
5809,  2023/05/12,11:14:05,421,  220.07 ,   5.506 , 1.1915E+03, 1.2117E+03, 0.2208E+03,  0.9833 ,G   10.5 ,  59.952 ,   Error ,  488.14 ,  488.23 ,     0:24:31
5810,  2023/05/12,11:14:05,681,  220.01 ,   5.523 , 1.1957E+03, 1.2151E+03, 0.2163E+03,  0.9840 ,G   10.3 ,  59.954 ,   Error ,  488.22 ,  488.31 ,     0:24:31
5811,  2023/05/12,11:14:05,921,  219.61 ,   5.489 , 1.1869E+03, 1.2054E+03, 0.2105E+03,  0.9846 ,G   10.1 ,  59.958 ,   Error ,  488.30 ,  488.39 ,     0:24:31
5812,  2023/05/12,11:14:06,181,  219.93 ,   5.495 , 1.1881E+03, 1.2085E+03, 0.2211E+03,  0.9831 ,G   10.5 ,  59.954 ,   Error ,  488.39 ,  488.47 ,     0:24:32
5813,  2023/05/12,11:14:06,431,  220.15 ,   5.508 , 1.1930E+03, 1.2125E+03, 0.2162E+03,  0.9840 ,G   10.3 ,  59.954 ,   Error ,  488.47 ,  488.56 ,     0:24:32
5814,  2023/05/12,11:14:06,681,  219.94 ,   5.502 , 1.1910E+03, 1.2101E+03, 0.2142E+03,  0.9842 ,G   10.2 ,  59.960 ,   Error ,  488.55 ,  488.64 ,     0:24:32
5815,  2023/05/12,11:14:06,931,  219.81 ,   5.503 , 1.1899E+03, 1.2096E+03, 0.2175E+03,  0.9837 ,G   10.4 ,  59.952 ,   Error ,  488.63 ,  488.72 ,     0:24:32
5816,  2023/05/12,11:14:07,171,  220.21 ,   5.512 , 1.1941E+03, 1.2138E+03, 0.2180E+03,  0.9837 ,G   10.3 ,  59.954 ,   Error ,  488.72 ,  488.81 ,     0:24:33
5817,  2023/05/12,11:14:07,431,  219.88 ,   5.511 , 1.1924E+03, 1.2118E+03, 0.2160E+03,  0.9840 ,G   10.3 ,  59.958 ,   Error ,  488.80 ,  488.89 ,     0:24:33
5818,  2023/05/12,11:14:07,691,  219.70 ,   5.490 , 1.1873E+03, 1.2061E+03, 0.2122E+03,  0.9844 ,G   10.1 ,  59.956 ,   Error ,  488.88 ,  488.97 ,     0:24:33
5819,  2023/05/12,11:14:07,941,  220.22 ,   5.507 , 1.1924E+03, 1.2127E+03, 0.2212E+03,  0.9832 ,G   10.5 ,  59.952 ,   Error ,  488.97 ,  489.05 ,     0:24:33
5820,  2023/05/12,11:14:08,181,  220.31 ,   5.509 , 1.1938E+03, 1.2136E+03, 0.2181E+03,  0.9837 ,G   10.4 ,  59.958 ,   Error ,  489.05 ,  489.14 ,     0:24:34
5821,  2023/05/12,11:14:08,441,  219.65 ,   5.493 , 1.1881E+03, 1.2066E+03, 0.2102E+03,  0.9847 ,G   10.0 ,  59.956 ,   Error ,  489.13 ,  489.22 ,     0:24:34
5822,  2023/05/12,11:14:08,681,  220.01 ,   5.500 , 1.1896E+03, 1.2101E+03, 0.2217E+03,  0.9831 ,G   10.6 ,  59.956 ,   Error ,  489.21 ,  489.30 ,     0:24:34
5823,  2023/05/12,11:14:08,931,  220.21 ,   5.510 , 1.1938E+03, 1.2133E+03, 0.2167E+03,  0.9839 ,G   10.3 ,  59.958 ,   Error ,  489.30 ,  489.38 ,     0:24:34
5824,  2023/05/12,11:14:09,201,  219.96 ,   5.499 , 1.1904E+03, 1.2095E+03, 0.2139E+03,  0.9842 ,G   10.2 ,  59.964 ,   Error ,  489.38 ,  489.47 ,     0:24:35
5825,  2023/05/12,11:14:09,431,  219.84 ,   5.489 , 1.1868E+03, 1.2067E+03, 0.2182E+03,  0.9835 ,G   10.4 ,  59.958 ,   Error ,  489.46 ,  489.55 ,     0:24:35
5826,  2023/05/12,11:14:09,681,  220.09 ,   5.507 , 1.1925E+03, 1.2120E+03, 0.2167E+03,  0.9839 ,G   10.3 ,  59.954 ,   Error ,  489.54 ,  489.63 ,     0:24:35
5827,  2023/05/12,11:14:09,921,  219.98 ,   5.503 , 1.1910E+03, 1.2105E+03, 0.2164E+03,  0.9839 ,G   10.3 ,  59.958 ,   Error ,  489.63 ,  489.71 ,     0:24:35
5828,  2023/05/12,11:14:10,181,  219.65 ,   5.487 , 1.1863E+03, 1.2053E+03, 0.2132E+03,  0.9842 ,G   10.2 ,  59.956 ,   Error ,  489.71 ,  489.80 ,     0:24:36
5829,  2023/05/12,11:14:10,431,  219.91 ,   5.510 , 1.1919E+03, 1.2117E+03, 0.2178E+03,  0.9837 ,G   10.4 ,  59.952 ,   Error ,  489.79 ,  489.88 ,     0:24:36
5830,  2023/05/12,11:14:10,671,  220.24 ,   5.512 , 1.1942E+03, 1.2140E+03, 0.2183E+03,  0.9837 ,G   10.4 ,  59.964 ,   Error ,  489.87 ,  489.96 ,     0:24:36
5831,  2023/05/12,11:14:10,931,  219.71 ,   5.488 , 1.1871E+03, 1.2057E+03, 0.2105E+03,  0.9846 ,G   10.1 ,  59.957 ,   Error ,  489.96 ,  490.05 ,     0:24:36
5832,  2023/05/12,11:14:11,161,  220.17 ,   5.498 , 1.1899E+03, 1.2105E+03, 0.2223E+03,  0.9830 ,G   10.6 ,  59.954 ,   Error ,  490.04 ,  490.13 ,     0:24:37
5833,  2023/05/12,11:14:11,421,  220.27 ,   5.509 , 1.1937E+03, 1.2134E+03, 0.2175E+03,  0.9838 ,G   10.3 ,  59.952 ,   Error ,  490.12 ,  490.21 ,     0:24:37
5834,  2023/05/12,11:14:11,681,  219.80 ,   5.498 , 1.1895E+03, 1.2083E+03, 0.2124E+03,  0.9844 ,G   10.1 ,  59.959 ,   Error ,  490.21 ,  490.29 ,     0:24:37
5835,  2023/05/12,11:14:11,941,  219.96 ,   5.499 , 1.1893E+03, 1.2096E+03, 0.2205E+03,  0.9832 ,G   10.5 ,  59.952 ,   Error ,  490.29 ,  490.38 ,     0:24:37
5836,  2023/05/12,11:14:12,171,  220.40 ,   5.510 , 1.1947E+03, 1.2144E+03, 0.2177E+03,  0.9838 ,G   10.3 ,  59.957 ,   Error ,  490.37 ,  490.46 ,     0:24:38
5837,  2023/05/12,11:14:12,421,  219.96 ,   5.509 , 1.1923E+03, 1.2117E+03, 0.2159E+03,  0.9840 ,G   10.3 ,  59.957 ,   Error ,  490.45 ,  490.54 ,     0:24:38
5838,  2023/05/12,11:14:12,681,  219.87 ,   5.491 , 1.1878E+03, 1.2073E+03, 0.2162E+03,  0.9838 ,G   10.3 ,  59.957 ,   Error ,  490.54 ,  490.63 ,     0:24:38
5839,  2023/05/12,11:14:12,931,  220.29 ,   5.508 , 1.1932E+03, 1.2133E+03, 0.2203E+03,  0.9834 ,G   10.5 ,  59.952 ,   Error ,  490.62 ,  490.71 ,     0:24:38
5840,  2023/05/12,11:14:13,181,  220.02 ,   5.495 , 1.1886E+03, 1.2090E+03, 0.2216E+03,  0.9831 ,G   10.6 ,  59.963 ,   Error ,  490.70 ,  490.79 ,     0:24:39
5841,  2023/05/12,11:14:13,431,  220.45 ,   5.507 , 1.1939E+03, 1.2139E+03, 0.2195E+03,  0.9835 ,G   10.4 ,  59.961 ,   Error ,  490.78 ,  490.87 ,     0:24:39
5842,  2023/05/12,11:14:13,671,  219.95 ,   5.501 , 1.1909E+03, 1.2099E+03, 0.2135E+03,  0.9843 ,G   10.2 ,  59.959 ,   Error ,  490.87 ,  490.96 ,     0:24:39
5843,  2023/05/12,11:14:13,931,  219.91 ,   5.488 , 1.1871E+03, 1.2069E+03, 0.2174E+03,  0.9836 ,G   10.4 ,  59.959 ,   Error ,  490.95 ,  491.04 ,     0:24:39
5844,  2023/05/12,11:14:14,171,  220.34 ,   5.512 , 1.1945E+03, 1.2146E+03, 0.2203E+03,  0.9834 ,G   10.4 ,  59.966 ,   Error ,  491.03 ,  491.12 ,     0:24:40
5845,  2023/05/12,11:14:14,431,  220.12 ,   5.504 , 1.1919E+03, 1.2116E+03, 0.2176E+03,  0.9837 ,G   10.3 ,  59.957 ,   Error ,  491.12 ,  491.20 ,     0:24:40
5846,  2023/05/12,11:14:14,671,  219.93 ,   5.482 , 1.1868E+03, 1.2056E+03, 0.2122E+03,  0.9844 ,G   10.1 ,  59.966 ,   Error ,  491.20 ,  491.29 ,     0:24:40
5847,  2023/05/12,11:14:14,931,  220.44 ,   5.504 , 1.1925E+03, 1.2132E+03, 0.2233E+03,  0.9829 ,G   10.6 ,  59.963 ,   Error ,  491.28 ,  491.37 ,     0:24:40
5848,  2023/05/12,11:14:15,181,  220.53 ,   5.507 , 1.1944E+03, 1.2145E+03, 0.2201E+03,  0.9834 ,G   10.4 ,  59.966 ,   Error ,  491.36 ,  491.45 ,     0:24:41
5849,  2023/05/12,11:14:15,421,  219.91 ,   5.483 , 1.1874E+03, 1.2058E+03, 0.2096E+03,  0.9848 ,G   10.0 ,  59.961 ,   Error ,  491.45 ,  491.54 ,     0:24:41
5850,  2023/05/12,11:14:15,681,  220.36 ,   5.500 , 1.1911E+03, 1.2120E+03, 0.2239E+03,  0.9828 ,G   10.6 ,  59.972 ,   Error ,  491.53 ,  491.62 ,     0:24:41
5851,  2023/05/12,11:14:15,921,  220.57 ,   5.506 , 1.1944E+03, 1.2145E+03, 0.2198E+03,  0.9835 ,G   10.4 ,  59.963 ,   Error ,  491.61 ,  491.70 ,     0:24:41
5852,  2023/05/12,11:14:16,171,  219.99 ,   5.492 , 1.1894E+03, 1.2081E+03, 0.2117E+03,  0.9845 ,G   10.1 ,  59.968 ,   Error ,  491.69 ,  491.78 ,     0:24:42
5853,  2023/05/12,11:14:16,441,  219.98 ,   5.489 , 1.1874E+03, 1.2075E+03, 0.2194E+03,  0.9834 ,G   10.5 ,  59.968 ,   Error ,  491.78 ,  491.87 ,     0:24:42
5854,  2023/05/12,11:14:16,681,  220.48 ,   5.507 , 1.1942E+03, 1.2142E+03, 0.2195E+03,  0.9835 ,G   10.4 ,  59.975 ,   Error ,  491.86 ,  491.95 ,     0:24:42
5855,  2023/05/12,11:14:16,921,  220.22 ,   5.499 , 1.1916E+03, 1.2110E+03, 0.2160E+03,  0.9840 ,G   10.3 ,  59.968 ,   Error ,  491.94 ,  492.03 ,     0:24:42
5856,  2023/05/12,11:14:17,181,  220.01 ,   5.482 , 1.1869E+03, 1.2062E+03, 0.2150E+03,  0.9840 ,G   10.3 ,  59.977 ,   Error ,  492.03 ,  492.11 ,     0:24:43
5857,  2023/05/12,11:14:17,421,  220.47 ,   5.505 , 1.1932E+03, 1.2136E+03, 0.2217E+03,  0.9832 ,G   10.5 ,  59.975 ,   Error ,  492.11 ,  492.20 ,     0:24:43
5858,  2023/05/12,11:14:17,681,  220.27 ,   5.509 , 1.1936E+03, 1.2135E+03, 0.2190E+03,  0.9836 ,G   10.4 ,  59.977 ,   Error ,  492.19 ,  492.28 ,     0:24:43
5859,  2023/05/12,11:14:17,931,  219.78 ,   5.485 , 1.1870E+03, 1.2055E+03, 0.2103E+03,  0.9847 ,G   10.0 ,  59.972 ,   Error ,  492.27 ,  492.36 ,     0:24:43
5860,  2023/05/12,11:14:18,181,  220.30 ,   5.505 , 1.1921E+03, 1.2128E+03, 0.2235E+03,  0.9829 ,G   10.6 ,  59.981 ,   Error ,  492.36 ,  492.45 ,     0:24:44
5861,  2023/05/12,11:14:18,421,  220.21 ,   5.512 , 1.1940E+03, 1.2137E+03, 0.2179E+03,  0.9838 ,G   10.3 ,  59.972 ,   Error ,  492.44 ,  492.53 ,     0:24:44
5862,  2023/05/12,11:14:18,681,  220.01 ,   5.491 , 1.1897E+03, 1.2082E+03, 0.2109E+03,  0.9847 ,G   10.1 ,  59.979 ,   Error ,  492.52 ,  492.61 ,     0:24:44
5863,  2023/05/12,11:14:18,921,  220.38 ,   5.494 , 1.1900E+03, 1.2109E+03, 0.2237E+03,  0.9828 ,G   10.6 ,  59.981 ,   Error ,  492.60 ,  492.69 ,     0:24:44
5864,  2023/05/12,11:14:19,171,  220.56 ,   5.510 , 1.1952E+03, 1.2152E+03, 0.2195E+03,  0.9836 ,G   10.4 ,  59.984 ,   Error ,  492.69 ,  492.78 ,     0:24:45
5865,  2023/05/12,11:14:19,431,  220.24 ,   5.495 , 1.1911E+03, 1.2102E+03, 0.2143E+03,  0.9842 ,G   10.2 ,  59.977 ,   Error ,  492.77 ,  492.86 ,     0:24:45
5866,  2023/05/12,11:14:19,661,  220.18 ,   5.487 , 1.1883E+03, 1.2082E+03, 0.2183E+03,  0.9835 ,G   10.4 ,  59.986 ,   Error ,  492.85 ,  492.94 ,     0:24:45
5867,  2023/05/12,11:14:19,931,  220.61 ,   5.506 , 1.1945E+03, 1.2147E+03, 0.2207E+03,  0.9834 ,G   10.5 ,  59.984 ,   Error ,  492.94 ,  493.02 ,     0:24:45
5868,  2023/05/12,11:14:20,181,  220.42 ,   5.504 , 1.1934E+03, 1.2132E+03, 0.2182E+03,  0.9837 ,G   10.4 ,  59.986 ,   Error ,  493.02 ,  493.11 ,     0:24:46
5869,  2023/05/12,11:14:20,421,  219.83 ,   5.483 , 1.1866E+03, 1.2053E+03, 0.2114E+03,  0.9845 ,G   10.1 ,  59.981 ,   Error ,  493.10 ,  493.19 ,     0:24:46
5870,  2023/05/12,11:14:20,681,  220.43 ,   5.507 , 1.1933E+03, 1.2139E+03, 0.2226E+03,  0.9830 ,G   10.6 ,  59.990 ,   Error ,  493.18 ,  493.27 ,     0:24:46
5871,  2023/05/12,11:14:20,931,  220.41 ,   5.510 , 1.1946E+03, 1.2145E+03, 0.2190E+03,  0.9836 ,G   10.4 ,  59.981 ,   Error ,  493.27 ,  493.36 ,     0:24:46
5872,  2023/05/12,11:14:21,171,  219.85 ,   5.489 , 1.1886E+03, 1.2068E+03, 0.2089E+03,  0.9849 ,G   10.0 ,  59.986 ,   Error ,  493.35 ,  493.44 ,     0:24:47
5873,  2023/05/12,11:14:21,431,  220.27 ,   5.502 , 1.1913E+03, 1.2119E+03, 0.2227E+03,  0.9830 ,G   10.6 ,  59.988 ,   Error ,  493.43 ,  493.52 ,     0:24:47
5874,  2023/05/12,11:14:21,681,  220.33 ,   5.515 , 1.1954E+03, 1.2151E+03, 0.2180E+03,  0.9838 ,G   10.3 ,  59.990 ,   Error ,  493.51 ,  493.60 ,     0:24:47
5875,  2023/05/12,11:14:21,931,  220.02 ,   5.495 , 1.1904E+03, 1.2090E+03, 0.2111E+03,  0.9846 ,G   10.1 ,  59.981 ,   Error ,  493.60 ,  493.69 ,     0:24:47
5876,  2023/05/12,11:14:23,680,  219.92 ,   5.498 , 1.1893E+03, 1.2092E+03, 0.2184E+03,  0.9836 ,G   10.4 ,  59.995 ,   Error ,  493.68 ,  493.77 ,     0:24:48
5877,  2023/05/12,11:14:23,760,  219.80 ,   5.490 , 1.1885E+03, 1.2068E+03, 0.2089E+03,  0.9849 ,G   10.0 ,  59.986 ,   Error ,  494.18 ,  494.27 ,     0:24:49
5878,  2023/05/12,11:14:23,930,  220.28 ,   5.509 , 1.1929E+03, 1.2135E+03, 0.2227E+03,  0.9830 ,G   10.6 ,  59.986 ,   Error ,  494.26 ,  494.35 ,     0:24:49
5879,  2023/05/12,11:14:24,190,  220.39 ,   5.518 , 1.1963E+03, 1.2160E+03, 0.2182E+03,  0.9838 ,G   10.3 ,  59.986 ,   Error ,  494.34 ,  494.43 ,     0:24:50
5880,  2023/05/12,11:14:24,430,  219.77 ,   5.495 , 1.1896E+03, 1.2077E+03, 0.2083E+03,  0.9850 ,G    9.9 ,  59.977 ,   Error ,  494.43 ,  494.51 ,     0:24:50
5881,  2023/05/12,11:14:24,670,  219.98 ,   5.500 , 1.1895E+03, 1.2098E+03, 0.2207E+03,  0.9832 ,G   10.5 ,  59.986 ,   Error ,  494.51 ,  494.60 ,     0:24:50
5882,  2023/05/12,11:14:24,920,  220.36 ,   5.514 , 1.1952E+03, 1.2150E+03, 0.2186E+03,  0.9837 ,G   10.4 ,  59.984 ,   Error ,  494.59 ,  494.68 ,     0:24:50
5883,  2023/05/12,11:14:25,170,  220.01 ,   5.503 , 1.1918E+03, 1.2108E+03, 0.2138E+03,  0.9843 ,G   10.2 ,  59.981 ,   Error ,  494.67 ,  494.76 ,     0:24:51
5884,  2023/05/12,11:14:25,430,  219.99 ,   5.490 , 1.1880E+03, 1.2076E+03, 0.2166E+03,  0.9838 ,G   10.3 ,  59.981 ,   Error ,  494.76 ,  494.85 ,     0:24:51
5885,  2023/05/12,11:14:25,660,  220.30 ,   5.517 , 1.1953E+03, 1.2154E+03, 0.2200E+03,  0.9835 ,G   10.4 ,  59.984 ,   Error ,  494.84 ,  494.93 ,     0:24:51
5886,  2023/05/12,11:14:25,920,  220.24 ,   5.515 , 1.1949E+03, 1.2146E+03, 0.2179E+03,  0.9838 ,G   10.3 ,  59.977 ,   Error ,  494.92 ,  495.01 ,     0:24:51
5887,  2023/05/12,11:14:26,170,  219.77 ,   5.492 , 1.1886E+03, 1.2070E+03, 0.2098E+03,  0.9848 ,G   10.0 ,  59.979 ,   Error ,  495.00 ,  495.09 ,     0:24:52
5888,  2023/05/12,11:14:26,430,  220.19 ,   5.512 , 1.1934E+03, 1.2138E+03, 0.2217E+03,  0.9832 ,G   10.5 ,  59.986 ,   Error ,  495.09 ,  495.18 ,     0:24:52
